RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
96525,mp8000_01,1395,,4743,4202,10463,ch0010021823,normalized,evo,被誉为“王国军之核心”的最强剑士、绝代战略家。,うわ～……ガランとしてるわね。,うわ〜……ガランとしてるわね。
96526,mp8000_01,1397,,4745,4214,10464,ch0010021824,blockwise,evo,同时也是整个大陆中不足五位的拥有特殊称号的游击士之一。,積荷がひとつも無いわ。,積荷がひとつも無いわ。
96527,mp8000_01,1401,,4755,4274,10465,ch0020021825,blockwise,evo,这个人就是──《剑圣》卡西乌斯·布莱特。,どうやら、空賊たちに運び去られたみたいだね。,どうやら、空賊たちに運び去られたみたいだね。
96528,mp8000_01,1405,,1395,1245,10466,ch0020021826,blockwise,evo,哇～空荡荡的。,この様子じゃ……,この様子じゃ……
96529,mp8000_01,1409,,1397,1257,10467,ch0030021827,blockwise,evo,一点货物都不剩呢。,……とにかく一通り調べてみるわよ。,……とにかく一通り調べてみるわよ。
96530,mp8000_01,1705,,1401,1281,10480,ch0010021830,blockwise,evo,看来都被那些空贼给搬走了。,これ、リフトカーよね。,これ、リフトカーよね。
96531,mp8000_01,1708,,1405,1305,10481,ch0020021831,blockwise,evo,看这情形……,発着場で見かけるものと同じタイプみたいだね。,発着場で見かけるものと同じタイプみたいだね。
96532,mp8000_01,1712,,1409,1329,10482,ch0020021832,blockwise,evo,……总之，我们先在这里调查一下吧。,多分、これを使って積荷を外に運び出したんだ。,多分、これを使って積荷を外に運び出したんだ。
96533,mp8000_01,2002,,1705,1605,10475,ch0010021833,blockwise,evo,这是起重机吧？,これって何かな？,これって何かな？
96534,mp8000_01,2005,,1708,1623,10476,ch0030021834,blockwise,evo,和我们在起降坪见过的那部应该是同一个类型的。,導力機関のコントロールパネルね。,導力機関（オーバルエンジン）のコントロールパネルね。
96535,mp8000_01,2008,,1712,1647,10477,ch0030021835,blockwise,evo,他们应该就是用它将货物搬运出去的。,導力は完全に落ちてるみたいだけど……,導力は完全に落ちてるみたいだけど……
96536,mp8000_01,2253,,2002,1907,10472,ch0010021836,blockwise,evo,这是什么东西？,これ、操縦用の舵輪よね。,これ、操縦用の舵輪よね。
96537,mp8000_01,2255,,2005,1925,10473,ch0010021837,blockwise,evo,是导力引擎的控制面板。,操縦していた人……どこいっちゃったのかな？,操縦していた人……どこいっちゃったのかな？
96538,mp8000_01,2565,,2008,1943,10468,ch0010021838,blockwise,evo,看起来，导力已经完全停止了……,船長さんが座る席みたい。,船長さんが座る席みたい。
96539,mp8000_01,2569,,2253,2186,10469,ch0010021839,blockwise,evo,这是操舵用的舵轮吧？,いつもだったら喜んで座っちゃうトコだけど……,いつもだったら喜んで座っちゃうトコだけど……
96540,mp8000_01,2572,,2255,2198,10470,ch0020021840,blockwise,evo,负责操舵的人……去哪里了呢？,座ったりしないの。,座ったりしないの。
96541,mp8000_01,2805,,2565,2462,10487,ch0010021841,exact,evo,这好像是船长的座位。,まぶし……光が差し込んでる……,まぶし……光が差し込んでる……
96542,mp8000_01,2947,2926,2569,2486,,,unmatched,evo,若在平时，我肯定会开心地坐上去……,積荷を運ぶリフトカーがある。,
96543,mp8000_01,2995,2962,2572,2504,,,unmatched,evo,还是不要坐了。,導力機関のコントロールパネルがある。,
96544,mp8000_01,2997,2974,2805,2750,,,unmatched,evo,好刺眼……阳光照进来了……,導力は完全に停止しているようだ。,
96545,mp8000_01,3033,3012,2947,2926,,,unmatched,evo,这是用于搬运货物的起重机。,操舵用の舵輪がある。,
96546,mp8000_01,3069,3048,2995,2962,,,unmatched,evo,这是导力引擎的控制面板。,船長席には誰も座っていない。,
96547,mp8000_01,3105,3084,2997,2974,,,unmatched,evo,导力已经完全停止了。,外から光が差し込んでいる。,
96548,mp8000_01,3191,,3033,3012,10484,ch0010021842,exact,evo,这是操舵用的舵轮。,この鉢植え……なんか元気ないなぁ。,この鉢植え……なんか元気ないなぁ。
96549,mp8000_01,3193,,3069,3048,10485,ch0020021843,exact,evo,船长座位上没有人。,もう何日も水をあげてないみたいだね。,もう何日も水をあげてないみたいだね。
96550,mp8000_01,3202,3168,3105,3084,,,unmatched,evo,外面的阳光照了进来。,鉢植えは少々しおれている。,
