RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
89740,mp4010_08,4568,3675,1222,,,,unmatched,evo,这条街道还是没有变啊。,さすがに生誕祭となりますと武術大会以上のにぎやかさですね。,
89741,mp4010_08,4570,3687,1230,,,,unmatched,evo,我们这些老人都是从呱呱坠地到现在一直在格兰赛尔居住的。,外国からのお客様も例年以上に多そうですし忙しくなりそうです。,
89742,mp4010_08,4579,3711,1232,,,,unmatched,evo,这条街道还是没有变啊。,正規軍の方たちが引き上げて代わりに黒い兵士たちが街を見回っているようです。,
89743,mp4010_08,4581,3723,4568,,,,unmatched,evo,不愧是诞生庆典啊，比武术大会还要热闹许多。,生誕祭が近いのに不安なことが次々と起きますね。,
89744,mp4010_08,4590,3747,4570,,,,unmatched,evo,从外国来的客人也比历年的要多很多，真是快忙不过来了。,クルツ様が外へお出かけになったようですが……,
89745,mp4010_08,4592,3759,4579,,,,unmatched,evo,正规军撤离了，取而代之的是黑衣士兵在街上巡逻。,お体の調子はもうよろしいのでしょうか？,
89746,mp4010_08,4603,3837,4581,,,,unmatched,evo,虽然诞生庆典将近了，令人不安的事情却接踵而至。,先ほど遊撃士のクルツ様がお戻りになられたのですが……,
89747,mp4010_08,4605,3849,4590,,,,unmatched,evo,克鲁茨先生刚才到外面去了……,どうもお顔の色がすぐれなかったような……,
89748,mp4010_08,4607,3813,4592,,,,unmatched,evo,他的身体已经没有问题了吗？,大丈夫でしょうか……,
89749,mp4010_08,4615,3837,4603,,,,unmatched,evo,刚才游击士克鲁茨先生回来了……,先ほど遊撃士のクルツ様がお戻りになられたのですが……,
89750,mp4010_08,4617,3849,4605,,,,unmatched,evo,但他的脸色似乎不是很好……,どうもお顔の色がすぐれなかったような……,
89751,mp4010_08,4633,3885,4607,,,,unmatched,evo,应该没事吧……,あ、フリッツさん。,
89752,mp4010_08,4638,3891,4615,,,,unmatched,evo,刚才游击士克鲁茨先生回来了……,あ、フリッツさん。,
89753,mp4010_08,4643,3903,4617,,,,unmatched,evo,但他的脸色似乎不是很好……,はい、エステル様。何か御用でしょうか？,
89754,mp4010_08,4647,3921,4633,,,,unmatched,evo,啊，福立兹先生。,今日はわたしたち、よそで泊まってくる予定なの。,
89755,mp4010_08,4652,3927,4638,,,,unmatched,evo,啊，福立兹先生。,今日はわたしたち、よそで泊まってくる予定なの。,
89756,mp4010_08,4657,3939,4643,,,,unmatched,evo,哦，艾丝蒂尔小姐，有什么事吗？,ええ、エルナン様からすでにうかがいました。,
89757,mp4010_08,4659,4011,4647,,,,unmatched,evo,今天晚上我们准备住在别的地方了。,お２人ともこの度は優勝おめでとうございます。,
89758,mp4010_08,4661,3963,4652,,,,unmatched,evo,今天晚上我们准备住在别的地方了。,どうぞ、お気になさらずお出かけくださいませ。,
89759,mp4010_08,4665,3981,4657,,,,unmatched,evo,嗯，之前艾南先生已经告知我了。,さすがエルナンさん。手回しがいいね。,
89760,mp4010_08,4670,3987,4659,,,,unmatched,evo,恭喜你们取得武术大会的冠军。,さすがエルナンさん。手回しがいいね。,
89761,mp4010_08,4681,4011,4661,,,,unmatched,evo,不用在意这边的安排，请好好享受王城的晚宴吧。,お２人ともこの度は優勝おめでとうございます。,
89762,mp4010_08,4683,4023,4665,,,,unmatched,evo,不愧是艾南先生啊，动作这么快。,どうぞ、こちらのことはお気になさらずにお出かけくださいませ。,
89763,mp4010_08,4695,4047,4670,,,,unmatched,evo,不愧是艾南先生啊，动作这么快。,エステル様、ヨシュア様、今日はいよいよ決勝戦でございますね。,
89764,mp4010_08,4697,4059,4681,,,,unmatched,evo,恭喜你们二人取得这次武术大会的优胜。,私もここで応援させてもらいますよ。気をつけて行ってらっしゃいませ。,
89765,mp4010_08,4706,4083,4683,,,,unmatched,evo,你们就不用在意这边的安排了。请好好享受王城的晚宴吧。,外は随分たくさんの兵士が巡回しているようですね。,
89766,mp4010_08,4708,4095,4695,,,,unmatched,evo,艾丝蒂尔小姐，约书亚先生，今天是武术大会的决赛吧。,外にお出かけになっていたお客様方も皆ここへ連れ戻されてしまったようです。,
89767,mp4010_08,4719,4125,4697,,,,unmatched,evo,我会在这里默默支持各位的。请你们路上慢走。,エステル様、ヨシュア様。先ほど、王国軍のほうから連絡がありまして……,
89768,mp4010_08,4721,4173,4706,,,,unmatched,evo,外面有很多的士兵在到处巡逻。,今日から兵士たちの巡回が厳しくなるとうかがっております。,
89769,mp4010_08,4723,4185,4708,,,,unmatched,evo,刚才外出的客人都被他们以禁止夜间外出的理由强行送了回来。,ご不便かと存じますがあまり遅くならないうちにお帰りくださいませ。,
89770,mp4010_08,4731,4173,4719,,,,unmatched,evo,艾丝蒂尔小姐，约书亚先生，刚才收到了王国军发来的联络……,今日から兵士たちの巡回が厳しくなるとうかがっております。,
89771,mp4010_08,4733,4185,4721,,,,unmatched,evo,听说从今天起士兵就要严加巡逻了。,ご不便かと存じますがあまり遅くならないうちにお帰りくださいませ。,
89772,mp4010_08,4745,4209,4723,,,,unmatched,evo,虽然给你们带来种种不便，但是请不要在外面待得太晚，一定要早点回来。,いかがですか、昨晩はよくお眠りになられましたか？,
89773,mp4010_08,4747,4221,4731,,,,unmatched,evo,听说从今天起士兵就要严加巡逻了。,今日は準決勝でしたね。気をつけてお出かけ下さいませ。,
89774,mp4010_08,4758,4251,4733,,,,unmatched,evo,虽然给你们带来种种不便，但是请不要在外面待得太晚，一定要早点回来。,エステル様、ヨシュア様、おかえりなさいませ。,
89775,mp4010_08,4760,4299,4745,,,,unmatched,evo,怎么样，昨晚睡得好吗？,そう言えば、当ホテルにはお２人の他にも遊撃士の方が滞在なさっておりますが……,
89776,mp4010_08,4762,4311,4747,,,,unmatched,evo,今天是半决赛吧。请你们路上慢走。,もうお会いになられましたか？,
89777,mp4010_08,4770,4299,4758,,,,unmatched,evo,艾丝蒂尔小姐，约书亚先生，欢迎你们回来。,そう言えば、当ホテルにはお２人の他にも遊撃士の方が滞在なさっておりますが……,
89778,mp4010_08,4772,4311,4760,,,,unmatched,evo,对了，还有另外两位游击士现在也住在酒店里……,もうお会いになられましたか？,
89779,mp4010_08,4784,4335,4762,,,,unmatched,evo,你们见到他们了吗？,皆様は大会の出場選手ですか？,
89780,mp4010_08,4786,4347,4770,,,,unmatched,evo,对了，还有另外两位游击士现在也住在酒店里……,ご健闘をお祈りしています。どうぞ行ってらっしゃいませ。,
89781,mp4010_08,4795,4371,4772,,,,unmatched,evo,你们见到他们了吗？,お２人のお部屋は階段を登りまして突き当たりの２０２号室でございます。,
89782,mp4010_08,4797,4383,4784,,,,unmatched,evo,各位是大会的出场选手吗？,何か御用がありましたらフロントにて承りますよ。,
89783,mp4010_08,4808,4497,4786,,,,unmatched,evo,期待你们大显身手，祝你们一路顺风。,お客様、申し訳ありませんがまだお部屋へご案内できる準備が整っておりません。,
89784,mp4010_08,4810,4509,4795,,,,unmatched,evo,两位的房间在楼上走廊尽头的２０２号室。,当ホテルのチェックインは３時以降となっております。,
89785,mp4010_08,4814,4443,4797,,,,unmatched,evo,如果有什么需要的话，请来前台告诉我。,チェックインは後にして先にジンさんがどこにいるか探したほうがよさそうだね。,
89786,mp4010_08,4819,4449,4808,,,,unmatched,evo,尊敬的客人，非常抱歉。现在还不能为你们安排房间，因为房间还没有清扫完毕。,チェックインは後にして先にジンさんがどこにいるか探したほうがよさそうだね。,
89787,mp4010_08,4826,,4810,,,,conflict,evo,想要在这里登记住宿的话，请三点以后再来。,オッケー。,
89788,mp4010_08,4831,,4814,,,,conflict,evo,等下来登记吧，还是先去找到阵先生再说。,オッケー。,
89789,mp4010_08,4842,4497,4819,,,,unmatched,evo,等下来登记吧，还是先去找到阵先生再说。,お客様、申し訳ありませんがまだお部屋へご案内できる準備が整っておりません。,
89790,mp4010_08,4844,4509,4826,,,,unmatched,evo,好。,当ホテルのチェックインは３時以降となっております。,
89791,mp4010_08,4856,4533,4831,,,,unmatched,evo,好。,武術大会には遠方からお越しになるお客様が大勢いらっしゃいます。,
89792,mp4010_08,4858,4545,4842,,,,unmatched,evo,尊敬的客人，非常抱歉。现在还不能为你们安排房间，因为房间还没有清扫完毕。,大会に参加される選手でこちらに宿泊なさっている方もいらっしゃいますよ。,
89793,mp4010_08,5055,4888,4844,,,,unmatched,evo,想要在这里登记住宿的话，请三点以后再来。,生誕祭まではホテルでのんびりと優雅に過ごすことにしたんだ。,
89794,mp4010_08,5057,4900,4856,,,,unmatched,evo,有许多客人都是从很远的地方赶来参加武术大会的。,さすが王国最大のホテル。立派なもんだよね。,
89795,mp4010_08,5084,4942,4858,,,,unmatched,evo,我们也非常欢迎参加大会的选手前来光顾我们的酒店呢。,明日の試合観戦に備えて今日は早く寝ようかな。,
89796,mp4010_08,5086,4954,5055,,,,unmatched,evo,诞生庆典之前的这几天就在这个酒店里舒舒服服地度过吧。,ぬるま湯にゆっくりつかって疲れを取らなきゃ。,
89797,mp4010_08,5119,5002,5057,,,,unmatched,evo,不愧是王国最大的酒店。真是豪华啊。,いやー、明日から本戦だけに今日の試合は盛り上がったよね。,
89798,mp4010_08,5121,5014,5084,,,,unmatched,evo,为了明天有充足的精力看比赛，今天就早点休息吧。,応援し疲れちゃったよ。,
89799,mp4010_08,5312,5187,5086,,,,unmatched,evo,要好好泡个热水澡让疲劳一扫而光。,同じ街のやつと付き合うとー。,
89800,mp4010_08,5314,5199,5119,,,,unmatched,evo,哎呀～虽然明天才开始正式比赛，不过今天的比赛就很精彩了。,別れた後とか気まずくない？,
89801,mp4010_08,5347,5247,5121,,,,unmatched,evo,光是喊加油就已经筋疲力尽了。,私の姉がさー、カレシと別れたらしいよー？,
89802,mp4010_08,5562,5413,5312,,,,unmatched,evo,和同住一条街上的人交往～,あー、それは気まずいわー。,
89803,mp4010_08,5564,5425,5314,,,,unmatched,evo,要是分手了，以后见面难道不尴尬吗？,あんま顔合わせたくないよねー。,
89804,mp4010_08,5597,5473,5347,,,,unmatched,evo,我姐姐好像和男朋友分手了～,マジでー！？,
89805,mp4010_08,5599,5485,5562,,,,unmatched,evo,啊～那当然很尴尬啊～,てゆーかァ、それでよかったじゃん？,
89806,mp4010_08,5601,5497,5564,,,,unmatched,evo,希望以后别再遇到了～,だいたいロクなオトコじゃなかったしー。,
89807,mp4010_08,5816,5667,5597,,,,unmatched,evo,真的吗！？,今日は街が静かな気がするわ。,
89808,mp4010_08,5818,5679,5599,,,,unmatched,evo,那么，这样不是正好吗？,明日は決勝戦ですし、もう少し賑やかになると思ったんですけど……,
89809,mp4010_08,5851,5727,5601,,,,unmatched,evo,他也只不过是个没什么钱的男人啊～,ここには初めて泊まるけど豪華な部屋の造りをしていますね。,
89810,mp4010_08,5853,5739,5816,,,,unmatched,evo,今天街上感觉好安静啊。,でも、私は兄さんの宿のほうが好きかなぁ……,
89811,mp4010_08,5855,5751,5818,,,,unmatched,evo,明天就是决赛了，本以为会热闹一点的……,豪華だと逆に落ち着かなくて。,
89812,mp4010_08,6046,5921,5851,,,,unmatched,evo,虽然第一次在这里过夜，但是房间真的很豪华啊。,たまには、こうしてゆっくり過ごすのもいいじゃない。,
89813,mp4010_08,6048,5933,5853,,,,unmatched,evo,不过我的哥哥并不太喜欢这样……,私は彼さえいれば幸せだわ㈱,
89814,mp4010_08,6081,5981,5855,,,,unmatched,evo,反而觉得豪华的地方不安稳。,ふふ、彼と夜の王都を見てまわるなんて刺激的でドキドキしちゃう㈱,
89815,mp4010_08,6284,6147,6046,,,,unmatched,evo,偶尔像这样放松一下也不错呢。,せっかく彼女と夜の王都にくりだそうと思ったのに……,
89816,mp4010_08,6286,6159,6048,,,,unmatched,evo,只要和他在一起，我就感到非常幸福了㈱,今日から夜間外出禁止らしいんだ。ああ、何てこったい……,
89817,mp4010_08,6319,6207,6081,,,,unmatched,evo,呵呵，能和他一起游览夜色中的王都，我的心都激动得扑嗵扑嗵在跳了㈱,今から夜景を見に行くんだ。,
89818,mp4010_08,6321,6219,6284,,,,unmatched,evo,本打算和她共赏王都美丽的夜景呢……,夜はまだまだ始まったばかりだしね。,
89819,mp4010_08,6476,6387,6286,,,,unmatched,evo,但从今天起夜间禁止外出。啊啊，好想去啊……,立派なホテルねぇ。主人も一緒に連れてくればよかったわ。,
89820,mp4010_08,6751,6536,6319,,,,unmatched,evo,一会儿我们打算出去看夜景。,ママがアイス買ってあげるから食べてる間、話させてだってー。,
89821,mp4010_08,6760,6560,6321,,,,unmatched,evo,夜幕就要降临了。,ルシア、もう１度アイス食べたいなー。,
89822,mp4010_08,6769,6584,6476,,,,unmatched,evo,这家宾馆真是华丽。如果把丈夫也一道带来就好了。,ルシアの村はね、海のすぐ近くにあってー、真っ白なお花がたくさん咲くの。,
89823,mp4010_08,6771,6596,6751,,,,unmatched,evo,妈妈和别人说话去了，叫我一边吃冰激凌一边等她～,それでね、ポーリィちゃんとかお友達がたくさんいるのよ。,
89824,mp4010_08,6780,6620,6760,,,,unmatched,evo,卢希娅啊，还想再吃一个冰激凌呢～,ルシア、早くお城に行ってみたいな。,
89825,mp4010_08,6782,6632,6769,,,,unmatched,evo,卢希娅住的村子啊，离海边很近很近哦～还盛开着纯白色的花儿呢。,でも、今は入れないんだってー。,
89826,mp4010_08,6791,6656,6771,,,,unmatched,evo,而且，我还有波利他们那样很多很多的朋友哦。,アイスクリーム、すっごくおいしいよー。,
89827,mp4010_08,6793,6668,6780,,,,unmatched,evo,卢希娅我好想快点进王城看看啊。,ママが買ってくれたの。,
89828,mp4010_08,6802,6692,6782,,,,unmatched,evo,但现在已经不能进去了～,うわー、ソファがふかふかなのー。,
89829,mp4010_08,7029,6898,6791,,,,unmatched,evo,冰激凌～真的很好吃哦。,やっほー、エステルちゃんたち。,
89830,mp4010_08,7031,,6793,,50330,ch0120141616,exact,evo,是妈妈买给我的。,えへ、今からシャワーを浴びようと思ってね。,えへ、今からシャワーを浴びようと思ってね。
89831,mp4010_08,7033,,6802,,50331,ch0120141617,exact,evo,哇～沙发好软呀～,今日も汗かいちゃったし早くスッキリしたいよ。,今日も汗かいちゃったし早くスッキリしたいよ。
89832,mp4010_08,7392,,7029,,50288,ch0330110479,blockwise,evo,哟，是艾丝蒂尔你们。,気のせいか……？,気のせいか……？
89833,mp4010_08,7394,,7031,,50289,ch0330110480,blockwise,evo,嘻嘻，我现在想去冲个澡呢。,今、窓の外を何かが横切ったような気がしたが……,今、窓の外を何かが横切ったような気がしたが……
89834,mp4010_08,7403,,7033,,50290,ch0330110477,blockwise,evo,今天也是出了一身汗，好想痛快地洗个澡哦。,試合に備えて今日はなるべく早めに休むといい。,試合に備えて今日はなるべく早めに休むといい。
89835,mp4010_08,7405,,7392,,50291,ch0330110478,blockwise,evo,是错觉吗……？,有事に備えて常に体調を整えておくのも遊撃士の大切な役目だよ。,有事に備えて常に体調を整えておくのも遊撃士の大切な役目だよ。
89836,mp4010_08,7416,,7394,,50043,ch0330110492,blockwise,evo,刚才好像感觉到窗户外面有什么东西横着飞过……,やあ、君たちか。,やあ、君たちか。
89837,mp4010_08,7418,,7403,,50044,ch0330110493,blockwise,evo,为明天的比赛做好准备，你们今天就早点休息吧。,『不動のジン』がいるとはいえ、君たちの戦いぶりは見事だったよ。,『不動のジン』がいるとはいえ、君たちの戦いぶりは見事だったよ。
89838,mp4010_08,7420,,7405,,50295,ch0330110483,blockwise,evo,“有备而无患”，将身体状态调整好，这对于游击士来说很重要的。,個々の技術もさることながら連携も実に鮮やかなものだったな。,個々の技術もさることながら連携も実に鮮やかなものだったな。
89839,mp4010_08,7428,,7416,,50042,ch0330110495,exact,evo,哦，是你们啊。,『不動のジン』がいたとはいえ、君たちの戦いぶりは実に見事だったよ。,『不動のジン』がいたとはいえ、君たちの戦いぶりは実に見事だったよ。
89840,mp4010_08,7442,,7418,,50048,ch0330110496,blockwise,evo,“不动阵”自不用说，你们的战斗也十分出色。,やあ、エステル君とヨシュア君か。,やあ、エステル君とヨシュア君か。
89841,mp4010_08,7444,,7420,,50049,ch0010110497,blockwise,evo,每个人的技术都不错，配合也相当熟练。,あ、クルツさん。,あ、クルツさん。
89842,mp4010_08,7446,,7428,,50050,ch0330110498,blockwise,evo,“不动阵”自不用说，你们的战斗也十分出色。,今日はお互いに勝ち進めて何よりだったね。,今日はお互いに勝ち進めて何よりだったね。
89843,mp4010_08,7448,,7442,,50051,ch0330110499,blockwise,evo,哟，这不是艾丝蒂尔和约书亚嘛。,カルナから聞いてはいたがなかなか良い腕をしているようだ。,カルナから聞いてはいたがなかなか良い腕をしているようだ。
89844,mp4010_08,7450,,7444,,50052,ch0020110500,blockwise,evo,啊，克鲁茨前辈。,いえ、まだ修行中の身です。,いえ、まだ修行中の身です。
89845,mp4010_08,7452,,7446,,50053,ch0020110501,blockwise,evo,我们两组今天都能成功晋级，真是太好了。,この大会で皆さんに勉強させてもらおうと思います。,この大会で皆さんに勉強させてもらおうと思います。
89846,mp4010_08,7454,,7448,,50054,ch0330110502,blockwise,evo,虽然之前也听卡露娜说过，不过这次是亲眼见到你们的实力了。,はは、君たちと対戦するのが楽しみだよ。,はは、君たちと対戦するのが楽しみだよ。
89847,mp4010_08,7462,,7450,,50050,ch0330110498,exact,evo,哪里，我们还在修行中。,今日はお互いに勝ち進めて何よりだったね。,今日はお互いに勝ち進めて何よりだったね。
89848,mp4010_08,7464,,7452,,50047,ch0330110504,exact,evo,我们要在这次大会里多向前辈们学习才行。,君たちと対戦するのが楽しみだよ。,君たちと対戦するのが楽しみだよ。
89849,mp4010_08,7699,,7454,,50214,ch0060140785,blockwise,evo,哈哈，我很期待与你们的对战哦。,エステルさん、ヨシュアさん。,エステルさん、ヨシュアさん。
89850,mp4010_08,7701,,7462,,50215,ch0010140786,blockwise,evo,我们两组今天都能成功晋级，真是太好了。,クローゼ、ここにいたんだ。,クローゼ、ここにいたんだ。
89851,mp4010_08,7703,,7464,,49964,ch0060140787,blockwise,evo,我很期待与你们的对战哦。,え、ええ。学園長からジルとハンス君が来ていることを聞いたので……,え、ええ。学園長からジルとハンス君が来ていることを聞いたので……
89852,mp4010_08,7705,,7699,,50217,ch0060140788,blockwise,evo,艾丝蒂尔、约书亚。,ちょっとお城を抜け出てきちゃいました。,ちょっとお城を抜け出てきちゃいました。
89853,mp4010_08,7707,,7701,,49966,ch0010140789,blockwise,evo,克萝赛，原来你在这里啊。,あはは、クローゼって見た目と違って行動は大胆なのよね。,あはは、クローゼって見た目と違って行動は大胆なのよね。
89854,mp4010_08,7709,,7703,,49967,ch0060140790,blockwise,evo,嗯，是啊。我听说校长、乔儿和汉斯他们都来这里了……,ふふ、今回は本当にありがとうございました。,ふふ、今回は本当にありがとうございました。
89855,mp4010_08,7711,,7705,,50220,ch0060140791,blockwise,evo,所以就从王城里面偷偷跑了出来。,私ったら２人には最後までお世話になってばかりでしたね。,私ったら２人には最後までお世話になってばかりでしたね。
89856,mp4010_08,7713,,7707,,49969,ch0010140792,blockwise,evo,啊哈哈，没想到克萝赛会做出这么大胆的行动。,ん～、わたしもクローゼには色々と教わった気がするのよね。,ん〜、わたしもクローゼには色々と教わった気がするのよね。
89857,mp4010_08,7715,,7709,,50222,ch0010140793,blockwise,evo,呵呵，这次真是多谢你们了。,人の優しさっていうか思いやる気持ちの強さっていうか……,人の優しさっていうか思いやる気持ちの強さっていうか……
