RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
55650,mp0010_11,1096,591,1096,591,,,unmatched,evo,最近丈夫和父亲好像少了很多隔阂了。,最近、あの人とお父さん急に打ち解けたみたい。,
55651,mp0010_11,1098,603,1098,603,,,unmatched,evo,太好了啊……和睦温馨的家庭比什么都要好。,よかったわ……やっぱり明るい家庭が何よりよね。,
55652,mp0010_11,1106,627,1106,627,,,unmatched,evo,我对父亲苦苦的劝说果然得到了效果。,苦労してお父さんを説得した甲斐があったわ。,
55653,mp0010_11,1120,705,1120,705,,,unmatched,evo,父亲不再对丈夫的工作抱怨不停了哦。,お父さんが主人の仕事に文句を言わなくなったのよ。,
55654,mp0010_11,1122,717,1122,717,,,unmatched,evo,不过，看他好像有什么话想说。,でも、何か言いたいことはあるみたい。,
55655,mp0010_11,1124,681,1124,681,,,unmatched,evo,干吗不痛痛快快说清楚呢。,はっきり言っちゃえばスッキリするのにね。,
55656,mp0010_11,1132,705,1132,705,,,unmatched,evo,父亲不再对丈夫的工作抱怨不停了哦。,お父さんが主人の仕事に文句を言わなくなったのよ。,
55657,mp0010_11,1134,717,1134,717,,,unmatched,evo,不过，看他好像有什么话想说。,でも、何か言いたいことはあるみたい。,
55658,mp0010_11,1146,741,1146,741,,,unmatched,evo,最近，父亲成天念念叨叨地在盘算着什么事。,最近、お父さんがうなりながら何か考え事してるのよね。,
55659,mp0010_11,1148,753,1148,753,,,unmatched,evo,到底在想什么呢。,何を考えているのかしら。,
55660,mp0010_11,1157,777,1157,777,,,unmatched,evo,最近丈夫的工作好像很顺利。,最近、主人の仕事がとても順調みたいなの。,
55661,mp0010_11,1159,789,1159,789,,,unmatched,evo,父亲也该接受他为继承人了，可是……,もうお父さんも後継ぎとして認めてくれてもいいのに……,
55662,mp0010_11,1170,867,1170,867,,,unmatched,evo,刚才买东西时我就注意到了……,さっき買い物していて思ったんだけど……,
55663,mp0010_11,1172,879,1172,879,,,unmatched,evo,新鲜蔬菜似乎比平时少了呢。,良いお野菜がいつもより少ないような気がするの。,
55664,mp0010_11,1174,843,1174,843,,,unmatched,evo,是心理作用吗……,気のせいかしら……,
55665,mp0010_11,1182,867,1182,867,,,unmatched,evo,刚才买东西时我就注意到了……,さっき買い物していて思ったんだけど……,
55666,mp0010_11,1184,879,1184,879,,,unmatched,evo,新鲜蔬菜似乎比平时少了呢。,良いお野菜がいつもより少ないような気がするの。,
55667,mp0010_11,1198,909,1198,909,,,unmatched,evo,又开始了啊……,また始まったわ……,
55668,mp0010_11,1200,957,1200,957,,,unmatched,evo,我父亲对我丈夫也太过严厉了。,お父さんったら夫にやたらと厳しいのよ。,
55669,mp0010_11,1202,969,1202,969,,,unmatched,evo,丈夫已经在拼命努力了，父亲应该把目光放长远一点才好。,あの人も一生懸命なんだしもう少し長い目で見守ってほしいわ。,
55670,mp0010_11,1210,957,1210,957,,,unmatched,evo,我父亲对我丈夫也太过严厉了。,お父さんったら夫にやたらと厳しいのよ。,
55671,mp0010_11,1212,969,1212,969,,,unmatched,evo,丈夫已经在拼命努力了，父亲应该把目光放长远一点才好。,あの人も一生懸命なんだしもう少し長い目で見守ってほしいわ。,
55672,mp0010_11,1224,993,1224,993,,,unmatched,evo,很快就到丈夫回来的时间了㈱,もうすぐ、あの人が帰ってくる時間ね㈱,
55673,mp0010_11,1226,1005,1226,1005,,,unmatched,evo,得赶快把晚饭准备好。,夕食の支度にかからなきゃ。,
55674,mp0010_11,1237,1035,1237,1035,,,unmatched,evo,好了～我丈夫已经工作去了……,さーて、あの人も仕事に行ったことだし……,
55675,mp0010_11,1239,1071,1239,1071,,,unmatched,evo,我要快点把早上的家务弄完，然后到街上去买菜。,朝の家事を手っ取り早く済ませてお買い物に行かなきゃね。,
55676,mp0010_11,1247,1071,1247,1071,,,unmatched,evo,我要快点把早上的家务弄完，然后到街上去买菜。,朝の家事を手っ取り早く済ませてお買い物に行かなきゃね。,
55677,mp0010_11,1374,1277,1374,1277,,,unmatched,evo,唉……,はぁ……,
