RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
62273,mp1050,4643,,4643,4187,10072,ch0010031533,exact,evo,是、是暗门……,か、隠し扉だったんだ……,か、隠し扉だったんだ……
62274,mp1050,4647,,4647,4211,10073,ch0040031534,exact,evo,不愧是古代的隐蔽要塞。机关设计得相当巧妙。,さすが大昔の隠し砦。なかなかケレン味があるものだね。,さすが大昔の隠し砦。なかなかケレン味があるものだね。
62275,mp1050,4655,,4655,4259,10074,ch0020031535,vector_search (1.00),evo,这里是……《迷雾峡谷》的一角呢。,ここは……《霧降り峡谷》の一角ですね。,ここは……《霧降（きりふ）り峡谷》の一角ですね。
62276,mp1050,4673,,4673,4367,10075,ch0020031536,blockwise,evo,雪拉姐，先让人质从这里逃走如何？,シェラさん。先に人質を脱出させますか？,シェラさん。先に人質を脱出させますか？
62277,mp1050,4679,,4679,4403,10076,ch0030031537,blockwise,evo,不……应该先去制服空贼的首领。,いや……空賊の首領を押さえる方が先よ。,いや……空賊の首領を押さえる方が先よ。
62278,mp1050,4682,,4682,4421,10077,ch0030031538,blockwise,evo,如果人质在逃跑过程中遭到袭击，单凭我们几个，是无法保护那么多人的。,脱出させる最中に襲われたらとてもあの数は守りきれないわ。,脱出させる最中に襲われたらとてもあの数は守りきれないわ。
62279,mp1050,4684,,4684,4433,10078,ch0010031539,blockwise,evo,啊，确实……,あ、そっか……,あ、そっか……
62280,mp1050,4698,,4698,4517,10079,ch0040031540,blockwise,evo,呵呵，那我们这就回去找空贼首领吧。,フッ、それでは中に戻って空賊の首領と対面するとしようか。,フッ、それでは中に戻って空賊の首領と対面するとしようか。
62281,mp1050,6426,,6426,5195,10118,ch0010151018,blockwise,evo,嗯……这是『熊爪草』。,ふーん、『ベアズクロー』ねえ。,ふーん、『ベアズクロー』ねえ。
62282,mp1050,6428,,6428,5207,10119,ch0010151019,blockwise,evo,说起来，我记得有人正在找这个东西。,そう言えば誰かが探してたような気が……,そう言えば誰かが探してたような気が……
62283,mp1050,6431,,6431,5219,10120,ch0030151020,blockwise,evo,公告栏上写得很清楚啊。,ちゃんと掲示板にあったでしょ。,ちゃんと掲示板にあったでしょ。
62284,mp1050,6433,,6433,5231,10121,ch0030151021,blockwise,evo,赶快查查手册里的记录吧。,後で手帳を確認してみなさい。,後で手帳を確認してみなさい。
62285,mp1050,6439,,6439,5243,10122,ch0020151022,blockwise,evo,公告栏上写得很清楚。,掲示板にあったはずだよ。,掲示板にあったはずだよ。
62286,mp1050,6441,,6441,5255,10123,ch0020151023,blockwise,evo,查查手册里的记录如何？,後で手帳を確認してみたら？,後で手帳を確認してみたら？
62287,mp1050,6446,,6446,5267,10124,ch0010151024,blockwise,evo,嗯，好的。,うん、そうしとくわ。,うん、そうしとくわ。
62288,mp1050,6478,,6478,5381,10090,ch0010150990,normalized,evo,呼，终于找到了。,ふう、や～っと見つかったわね。,ふう、や〜っと見つかったわね。
62289,mp1050,6481,,6481,5399,10091,ch0010150991,blockwise,evo,接下来，只要把这个地方告诉超市的老爷爷就可以了。,後はマーケットのおじいさんにこの場所を教えてあげればよし、と。,後はマーケットのおじいさんにこの場所を教えてあげればよし、と。
62290,mp1050,6485,,6485,5417,10092,ch0030150992,blockwise,evo,对了，艾丝蒂尔，我先问问你……,じゃあ、エステルちょっと聞くけど……,じゃあ、エステルちょっと聞くけど……
62291,mp1050,6491,,6491,5453,10093,ch0030150993,blockwise,evo,你知道这个地方叫什么吗？,ここが何て場所なのか知ってるの？,ここが何て場所なのか知ってるの？
62292,mp1050,6516,,6516,5549,10094,ch0010150994,blockwise,evo,雪拉姐，你可真是的，别把我当傻瓜啊。,もー、シェラ姉ったらバカにしないでよね。,もー、シェラ姉ったらバカにしないでよね。
62293,mp1050,6519,,6519,5567,10098,ch0010150995,blockwise,evo,不就是蜜芋峡谷吗。,霜降り峡谷でしょ？,霜降（しもふ）り峡谷でしょ？
62294,mp1050,6529,,6529,5603,10096,ch0020150996,blockwise,evo,艾丝蒂尔，你知道这里是什么地方吗？,エステル、ここがなんていう場所だか知ってるの？,エステル、ここがなんていう場所だか知ってるの？
62295,mp1050,6546,,6546,5651,10097,ch0010150997,blockwise,evo,真是的，别把我当傻瓜啊。,もー、バカにしないでよね。,もー、バカにしないでよね。
62296,mp1050,6549,,6549,5669,10098,ch0010150995,blockwise,evo,不就是蜜芋峡谷吗。,霜降り峡谷でしょ？,霜降（しもふ）り峡谷でしょ？
62297,mp1050,6559,,6559,5687,10104,ch0020150999,blockwise,evo,……………………,……………………,……………………
62298,mp1050,6582,,6582,5765,10100,ch0040151000,blockwise,evo,哦……,ほう……,ほう……
62299,mp1050,6585,,6585,5783,10101,ch0040151001,blockwise,evo,真是个能引起食欲的地名啊。,どことなくふくよかな響きのある地名だねえ。,どことなくふくよかな響きのある地名だねえ。
62300,mp1050,6592,,6592,5921,10106,ch0020151002,blockwise,evo,艾丝蒂尔……,エステル……,エステル……
62301,mp1050,6607,5957,6607,5957,,,unmatched,evo,是迷雾峡谷啦。,霧降り峡谷だよ。,
62302,mp1050,6615,,6615,5879,10105,ch0030151005,exact,evo,……这名字听起来还真美味啊。,……やたらと美味しそうな名前ね。,……やたらと美味しそうな名前ね。
62303,mp1050,6622,,6622,5921,10106,ch0020151002,normalized,evo,艾丝蒂尔……,エステル……,エステル……
62304,mp1050,6637,5957,6637,5957,,,unmatched,evo,是迷雾峡谷啦。,霧降り峡谷だよ。,
62305,mp1050,6648,5999,6648,5999,,,unmatched,evo,艾丝蒂尔……是迷雾峡谷啦。,エステル……霧降り峡谷だよ。,
62306,mp1050,6653,,6653,6011,10110,ch0010151010,blockwise,evo,啊……,あ゛……,あ゛……
62307,mp1050,6659,,6659,6041,10111,ch0030151011,blockwise,evo,……幸好事先问了你一句。,……聞いといて良かったわ。,……聞いといて良かったわ。
62308,mp1050,6667,,6667,6065,10112,ch0020151012,blockwise,evo,……幸好事先问了你一句。,……聞いておいて良かった。,……聞いておいて良かった。
62309,mp1050,6710,,6710,6173,10113,ch0010151013,blockwise,evo,这、这也可以理解嘛，毕竟人家还在食欲旺盛的发育期～,しょ、しょうがないでしょ育ち盛りなんだから～。,しょ、しょうがないでしょ育ち盛りなんだから〜。
62310,mp1050,6713,,6713,6191,10114,ch0020151014,blockwise,evo,这算什么理由啊……,どういう言い訳なんだか……,どういう言い訳なんだか……
62311,mp1050,6715,,6715,6203,10115,ch0010151015,blockwise,evo,好啦好啦，我们还在工作呢。,ほ、ほらほら、お仕事中なのよ、お仕事中。,ほ、ほらほら、お仕事中なのよ、お仕事中。
62312,mp1050,6718,,6718,6221,10116,ch0010151016,blockwise,evo,赶快出发吧。,さっ、早く出発しないと。,さっ、早く出発しないと。
62313,mp1050,7948,7281,7948,7281,,,unmatched,evo,呼……真是的，快给我让开啊！,ふう……いい加減、どいてってばっ！,
62314,mp1050,7950,7293,7950,7293,,,unmatched,evo,在那里──,いた──,
62315,mp1050,7972,7425,7972,7425,,,unmatched,evo,亚妮拉丝──我来助你一臂之力！,アネラス──加勢するわ！,
62316,mp1050,8022,7719,8022,7719,,,unmatched,evo,雪拉前辈，还有──艾丝蒂尔你们！？,シェラ先輩に、──エステルちゃんたち！？,
62317,mp1050,8028,7731,8028,7731,,,unmatched,evo,雪拉前辈──还有新人们！？,シェラ先輩に──新人君たち！？,
62318,mp1050,8033,,8033,7743,,,conflict,evo,好，我们上吧～！,さあ、行くわよ～！,
62325,mp1050,10033,8800,10033,8800,,,unmatched,evo,啊，嗯，初次见面。,あ、うん、初めまして。,
62326,mp1050,10036,8818,10036,8818,,,unmatched,evo,（看起来比我年长一些，　感觉是个挺能干的姐姐呢。）,（あたしよりも年上っぽいけど  結構やりそうなお姉さんみたいね。）,
62327,mp1050,10039,,10039,8836,46257,ch0020141612,normalized,evo,彼此彼此，请您多多关照。,こちらこそ、よろしくお願いします。,こちらこそよろしくお願いします。
62328,mp1050,10051,8890,10051,8890,,,unmatched,evo,雪拉前辈和白大衣的大哥，也谢谢你们！,シェラ先輩と白コートのお兄さんも、ありがとうございます！,
62329,mp1050,10065,8974,10065,8974,,,unmatched,evo,我是演奏家奥利维尔。,ボクは演奏家のオリビエさ。,
62330,mp1050,10067,8986,10067,8986,,,unmatched,evo,美丽的游击士小姐。要不要改天一起约会……,可憐な遊撃士のお嬢さん。よかったら後日デートでも……,
62331,mp1050,10076,9040,10076,9040,,,unmatched,evo,呃，我就不用了。,えーと、けっこうです。,
62332,mp1050,10080,9064,10080,9064,,,unmatched,evo,真失望。,ガックシ。,
62333,mp1050,10083,9082,10083,9082,,,unmatched,evo,啊哈哈，真可惜呢。,あはは、残念だったわね。,
62334,mp1050,10094,9148,10094,9148,,,unmatched,evo,真是的……不过亚妮拉丝平安无事真是太好了。,やれやれ……ともあれアネラスが無事でよかったわ。,
62335,mp1050,10121,9310,10121,9310,,,unmatched,evo,──糟了，现在可不是悠闲聊天的时候！,──って、のんびり話してる場合じゃなかった！,
62336,mp1050,10123,9322,10123,9322,,,unmatched,evo,得赶紧去斯丁克前辈那里才行！,急いでスティング先輩の所へ向かわないと！,
62337,mp1050,10135,9388,10135,9388,,,unmatched,evo,其实我们是听卢格兰爷爷说了情况才赶来的。,実はあたしたち、ルグラン爺さんから話を聞いて来たのよね。,
62338,mp1050,10137,9400,10137,9400,,,unmatched,evo,看来，这前面有目标魔兽吧？,どうやら、この先に本命の魔獣がいるみたいですね？,
62339,mp1050,10140,9418,10140,9418,,,unmatched,evo,嗯，我本来是一个人来击退的，但比想象中要难对付……,うん、一人で退治しに来たんだけど思ってた以上に手強くって……,
62340,mp1050,10155,9484,10155,9484,,,unmatched,evo,斯丁克他……到底是怎么回事？,スティングが……一体どういうことかしら？,
62341,mp1050,10159,9508,10159,9508,,,unmatched,evo,那个，其实前面有目标通缉魔兽……,その、実はこの先に本命の手配魔獣がいて……,
62342,mp1050,10161,9520,10161,9520,,,unmatched,evo,前来救我的斯丁克前辈，正在追击它。,私を助けに来てくれたスティング先輩が、追いかけている最中なんです。,
62343,mp1050,10169,9568,10169,9568,,,unmatched,evo,原来你是独自一人来讨伐的啊。,元々一人で討伐しに来ていたんですね。,
62344,mp1050,10176,9610,10176,9610,,,unmatched,evo,嗯，但比想象中要难对付……,うん、でも思っていた以上に手強くって……,
62345,mp1050,10187,9658,10187,9658,,,unmatched,evo,不过多亏了斯丁克前辈，一度把它逼入了绝境。,それでもスティング先輩のおかげでいったんは追い詰めたんだ。,
62346,mp1050,10190,9676,10190,9676,,,unmatched,evo,可是，包括刚才那只在内，出现了３只随从──,けど、さっきのを含めて取り巻きが３体も現れて──,
62347,mp1050,10195,9706,10195,9706,,,unmatched,evo,当我们被分散了，正不知如何是好的时候，艾丝蒂尔你们就来了。,分断されてどうしようってなってた所にエステルちゃんたちが来てくれたんだよね。,
62348,mp1050,10203,9754,10203,9754,,,unmatched,evo,那还真是来得正好呢。,それはちょうどよかったわ。,
62349,mp1050,10206,9772,10206,9772,,,unmatched,evo,就让我们也帮忙吧。,このまま僕たちにも手伝わせてください。,
62350,mp1050,10209,9790,10209,9790,,,unmatched,evo,真的吗？求之不得呢！,いいの？願ったり叶ったりだよ！,
62351,mp1050,10216,9832,10216,9832,,,unmatched,evo,既然决定了，那就赶紧过去吧。,そうと決まれば急いで向かおう。,
62352,mp1050,10222,9868,10222,9868,,,unmatched,evo,没错，赶紧解决掉它们！,ええ、とっとと終わらせるわよ！,
62353,mp1050,14914,11078,14914,11078,,,unmatched,evo,嗯……………还真够难缠的。,ふむ……………手こずらせてくれる。,
62354,mp1050,14926,11150,14926,11150,,,unmatched,evo,（在那里──　是斯丁克先生！）,（いた──  スティングさんね！）,
62355,mp1050,14929,11168,14929,11168,,,unmatched,evo,（大型的有３只……　而且是正面对敌啊。）,（大型が３体……  それも真正面から相手か。）,
