RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
72304,mp2071_02,3136,3063,3136,3063,,,unmatched,evo,唔，是这里吗……,ええっと、この辺りかしら……,
72305,mp2071_02,3138,3075,3138,3075,,,unmatched,evo,我为了写小说，正在寻找资料。,小説を書くための資料を探してるのよ。,
72306,mp2071_02,3140,2961,3140,2961,,,unmatched,evo,我受最近看的这本书影响，创作欲望不断涌现。,最近読んだ本に影響されて創作意欲がふつふつ湧いてきたの。,
72307,mp2071_02,3142,2973,3142,2973,,,unmatched,evo,如果有兴趣，你们也看看吧。,もしよければ、あなたたちも読んでみる？,
72308,mp2071_02,3152,3033,3152,3033,,,unmatched,evo,呵呵，书是精神食粮。,ふふっ、読書は心の栄養よ。,
72309,mp2071_02,3161,3063,3161,3063,,,unmatched,evo,唔，是这里吗……,ええっと、この辺りかしら……,
72310,mp2071_02,3163,3075,3163,3075,,,unmatched,evo,我为了写小说，正在寻找资料。,小説を書くための資料を探してるのよ。,
72311,mp2071_02,3327,3256,3327,3256,,,unmatched,evo,吹奏部的人怎么还不来啊……,吹奏楽部のみんな遅いなぁ……,
72312,mp2071_02,3329,3268,3329,3268,,,unmatched,evo,就靠我一个人开始准备，会不会有问题啊？,私１人で準備を始めちゃってもいいのかなぁ？,
72313,mp2071_02,3866,3395,3866,3395,,,unmatched,evo,多亏你们帮忙，我终于收齐了三本资料书。,おかげでようやく必要な資料が３冊揃った。,
72314,mp2071_02,3868,,3868,3407,28850,ch1930171224,vector_single (1.00),evo,那么，我这就要开始研究了。因为时间已经不多了。,ではさっそく研究に取り掛からせてもらうぞ。もう時間があまりないのでね。,さて、ではさっそく研究に取り掛からせてもらうぞ。もう時間があまりないのでね。
72315,mp2071_02,3876,3431,3876,3431,,,unmatched,evo,唔，原来如此……,ううむ、なるほど……,
72316,mp2071_02,3878,3443,3878,3443,,,unmatched,evo,看来我们的预测还有修正余地。,ふむ、我々の予測にもまだ修正の余地があるようだな。,
72317,mp2071_02,3892,,3892,3473,28818,ch1930171193,exact,evo,唔，研究时的参考资料还是不够啊……,ふむ、やはり研究を裏付けるには資料が足りない……,ふむ、やはり研究を裏付けるには資料が足りない……
72318,mp2071_02,3900,,3900,3503,28819,ch1930171205,exact,evo,你们看到过《卢安经济史》这套书吗？,『ルーアン経済史』という本をどこかで見かけなかったかね？,『ルーアン経済史』という本をどこかで見かけなかったかね？
72319,mp2071_02,3906,,3906,3515,28805,ch1930171194,exact,evo,你们看到过其余的《卢安经济史》吗？,残りの『ルーアン経済史』をどこかで見かけなかったかね？,残りの『ルーアン経済史』をどこかで見かけなかったかね？
72320,mp2071_02,3936,,3936,3665,28828,ch0010171211,normalized,evo,唔～没看到过。,う～ん、ちょっと見なかったわねえ。,う〜ん、ちょっと見なかったわねえ。
72321,mp2071_02,3941,,3941,3671,28828,ch0010171211,normalized,evo,唔～没看到过。,う～ん、ちょっと見なかったわねえ。,う〜ん、ちょっと見なかったわねえ。
72322,mp2071_02,3948,,3948,3617,28829,ch0060171212,exact,evo,抱歉啊，罗基克。,ごめんなさい、ロジックさん。,ごめんなさい、ロジックさん。
72323,mp2071_02,3953,,3953,3623,28829,ch0060171212,blockwise,evo,抱歉啊，罗基克。,ごめんなさい、ロジックさん。,ごめんなさい、ロジックさん。
72324,mp2071_02,3958,,3958,3635,28830,ch1930171213,blockwise,evo,哪里，你们有什么可道歉的。,いや、君たちがあやまることではない。,いや、君たちがあやまることではない。
72325,mp2071_02,3960,,3960,3647,28831,ch1930171214,blockwise,evo,如果看到了，还请过来告诉我。，麻烦你们了。,すまないが、見つけたらまた声をかけてくれたまえ。,すまないが、見つけたらまた声をかけてくれたまえ。
72326,mp2071_02,3968,,3968,3665,28811,ch0010171197,normalized,evo,唔～没看到过。,う～ん、ちょっと見かけなかったわよねえ。,う〜ん、ちょっと見かけなかったわよねえ。
72327,mp2071_02,3973,,3973,3671,28811,ch0010171197,normalized,evo,唔～没看到过。,う～ん、ちょっと見かけなかったわよねえ。,う〜ん、ちょっと見かけなかったわよねえ。
72328,mp2071_02,3980,,3980,3689,28812,ch0060171198,exact,evo,嗯，是的……,ええ、そうですね……,ええ、そうですね……
72329,mp2071_02,3985,,3985,3695,28812,ch0060171198,blockwise,evo,嗯，是的……,ええ、そうですね……,ええ、そうですね……
