RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
60073,mp1010_02,1766,1315,1766,1315,,,unmatched,evo,想在飞速发展的时代坚守传统……,時代が移りゆく中でかたくなに伝統を守る……,
60074,mp1010_02,1768,1327,1768,1327,,,unmatched,evo,实在是一件非常困难的事啊……,これはなかなか難しいことでございますな……,
60075,mp1010_02,1770,1291,1770,1291,,,unmatched,evo,我不能被落后于时代的习惯束缚，必须要结合市场需求，不断改善服务质量。,私も古い慣習にとらわれずニーズに合わせてサービスの向上に務めるべきなのでしょうか。,
60076,mp1010_02,1778,1315,1778,1315,,,unmatched,evo,想在飞速发展的时代坚守传统……,時代が移りゆく中でかたくなに伝統を守る……,
60077,mp1010_02,1780,1327,1780,1327,,,unmatched,evo,实在是一件非常困难的事啊……,これはなかなか難しいことでございますな……,
60078,mp1010_02,1792,1351,1792,1351,,,unmatched,evo,其实我也明白那些年轻员工的想法……,若い従業員の言いたいことは分かるのですが……,
60079,mp1010_02,1794,1363,1794,1363,,,unmatched,evo,但我是一个比较守旧的人，实在是无法接受他们的观点。,どうも私自身古い人間のようでして決して納得はできないのです。,
60080,mp1010_02,1796,1375,1796,1375,,,unmatched,evo,哈哈……这个时代真是让人很难适应啊……,はは……難しい時代になったものですな……,
60081,mp1010_02,1807,1405,1807,1405,,,unmatched,evo,呼……,ふう……,
60082,mp1010_02,1809,1465,1809,1465,,,unmatched,evo,过去的员工团结一心，为了满足顾客而拼命努力……,昔は従業員一丸となってお客様に満足頂けるよう努力したものですが……,
60083,mp1010_02,1811,1477,1811,1477,,,unmatched,evo,但最近这些年轻人的思考方式却改变了很多……,最近は若い人たちの考え方も変わってきましてねぇ……,
60084,mp1010_02,1813,1441,1813,1441,,,unmatched,evo,有很多工作都无法顺利进行……,何かと上手く行かないことも多いのです……,
