RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
56792,mp0052_02,3195,,3195,,238,ch0940010236,exact,evo,不好意思……还有人在里面。,すまねぇ……まだ助けてねぇヤツがいるんだ。,すまねぇ……まだ助けてねぇヤツがいるんだ。
56793,mp0052_02,3197,,3197,,245,ch0940010243,exact,evo,请你们再帮帮忙吧。,どうか手を貸してくれねぇか？,どうか手を貸してくれねぇか？
56794,mp0052_02,3203,,3203,,244,ch0940010242,exact,evo,不好意思……似乎还有人在。,すまねぇ……どうやらまだ残ってたみたいだ。,すまねぇ……どうやらまだ残ってたみたいだ。
56795,mp0052_02,3205,,3205,,245,ch0940010243,exact,evo,请你们再帮帮忙吧。,どうか手を貸してくれねぇか？,どうか手を貸してくれねぇか？
56796,mp0052_02,3444,3361,3444,,,,unmatched,evo,提恩特那小子好像又想跑出去偷懒。,ティントのやつはまたサボってたみたいだな。,
56797,mp0052_02,3446,3373,3446,,,,unmatched,evo,老大在不久之前刚训斥过他啊。,この前も親方に大目玉もらったのによくやるよ。,
56798,mp0052_02,3547,3506,3547,,,,unmatched,evo,唔，之前吃了很多，但现在又饿了……,う～ん、たくさん食べたのにまたハラが減ってきたな……,
56799,mp0052_02,3549,3518,3549,,,,unmatched,evo,再偷个懒，去城里去吃点东西好了。,もう１度サボって街へ食べに行こうかなぁ。,
56800,mp0052_02,3686,3597,3686,,,,unmatched,evo,我还能像现在这样继续工作，都是因为有女神的指引。,僕たちがこうして仕事していられるのも女神のお導きがあるからさ。,
56801,mp0052_02,3688,,3688,,22002,ch0020041146,vector_single (0.99),evo,必须要感谢女神。,感謝しなきゃね。,感謝しなくちゃね。
56802,mp0052_02,3843,3766,3843,,,,unmatched,evo,你们在找老大？他刚才还在这里呢。,親方を探してるだって？さっきまでここにいたんだけどな。,
56803,mp0052_02,4018,3903,4018,,,,unmatched,evo,哇！吓我一跳～,わっ！　び、びっくりした～。,
56804,mp0052_02,4020,3951,4020,,,,unmatched,evo,哦，找我们老大啊？,お、親方をさがしてるのかい？,
56805,mp0052_02,4022,3963,4022,,,,unmatched,evo,老大应该在里面，过桥之后继续走就能找到他了。,親方なら橋を渡ってもっと奥のところにいると思うぜ。,
56806,mp0052_02,4030,3951,4030,,,,unmatched,evo,哦，找我们老大啊？,お、親方をさがしてるのかい？,
56807,mp0052_02,4032,3963,4032,,,,unmatched,evo,老大应该在里面，过桥之后继续走就能找到他了。,親方なら橋を渡ってもっと奥のところにいると思うぜ。,
56868,mp0052_02,9023,,9023,,196,ch0950010191,blockwise,evo,不、不要过来！,こ、こっちに来るんじゃねえっ！,こ、こっちに来るんじゃねえっ！
56869,mp0052_02,9042,,9042,,197,ch0950010192,blockwise,evo,不是我吹牛，我全身都是肌肉，一点都不好吃！,おらぁ自慢じゃねえがスジが多いから美味くなんかねえぞ！,おらぁ自慢じゃねえがスジが多いから美味くなんかねえぞ！
56870,mp0052_02,9046,,9046,,198,ch0960010193,blockwise,evo,我、我也很难吃！,オ、オイラだってマズいぞっ！,オ、オイラだってマズいぞっ！
56871,mp0052_02,9048,,9048,,199,ch0960010194,blockwise,evo,身上的脂肪太多了，肯定有害健康！,脂肪がブヨブヨだから喰ったら健康に悪いんだからなっ！,脂肪がブヨブヨだから喰ったら健康に悪いんだからなっ！
56872,mp0052_02,10182,,10182,,200,ch0010010195,blockwise,evo,已经没事了，二位矿工先生。,もう大丈夫よ、鉱員さんたち。,もう大丈夫よ、鉱員さんたち。
56873,mp0052_02,10193,,10193,,201,ch0950010196,blockwise,evo,得、得救了……,た、助かったぁ～……,た、助かったぁ〜……
56874,mp0052_02,10196,,10196,,202,ch0960010197,blockwise,evo,呼～还以为再也吃不到下一顿饭了呢……,ふええ～、もう２度とご飯が食べられなくなるところだったぁ……,ふええ〜、もう２度とご飯が食べられなくなるところだったぁ……
56875,mp0052_02,10204,,10204,,203,ch0940010198,blockwise,evo,现在还不能放松，赶快出去！,安心してないで脱出しろ！,安心してないで脱出しろ！
56876,mp0052_02,10206,,10206,,204,ch0940010199,blockwise,evo,再磨蹭下去，你们就要在魔兽的肚子里见面了！,グズグズしていたら仲良く魔獣の腹ん中行きだぞ！,グズグズしていたら仲良く魔獣の腹ん中行きだぞ！
56877,mp0052_02,10211,,10211,,205,ch0950010200,blockwise,evo,知、知道了，老大！,わ、わかった親方ぁ！,わ、わかった親方ぁ！
56878,mp0052_02,10215,,10215,,206,ch0960010201,blockwise,evo,多、多谢你们～！,お、お助け～っ！,お、お助け〜っ！
56879,mp0052_02,10787,,10787,,207,ch0970010202,blockwise,evo,啊啊，女神爱德斯……请来救救我们吧……,おお、女神エイドスよ……我らにどうか救いの手を……,おお、女神エイドスよ……我らにどうか救いの手を……
56880,mp0052_02,10809,,10809,,208,ch0980010203,blockwise,evo,笨、笨蛋！,バ、バカ野郎っ！,バ、バカ野郎っ！
56881,mp0052_02,10811,,10811,,209,ch0980010204,blockwise,evo,有时间求神，还不如帮我赶走这些东西！,神頼みしてるヒマがあったらちったあ追っ払うのを手伝いやがれ！,神頼みしてるヒマがあったらちったあ追っ払うのを手伝いやがれ！
