RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
71396,mp2052_01,4321,3528,4321,3810,,,unmatched,evo,哦，是你们啊。昨晚真是多亏你们了。,おや、おまえさん方か。先日は大変だったようじゃのう。,
71397,mp2052_01,4323,3834,4323,3834,,,unmatched,evo,老爷爷，您已经没事了吧？,おじいさんこそ、もう大丈夫なの？,
71398,mp2052_01,4325,3552,4325,3552,,,unmatched,evo,唔，直到刚才，都还有一点头晕……,うむ、少し前までは頭がぼうっとしておったが……,
71399,mp2052_01,4327,3564,4327,3564,,,unmatched,evo,但现在已经没事了。,もうすっかり良くなったぞい。,
71400,mp2052_01,4329,3576,4329,3576,,,unmatched,evo,看来麻醉药的药效已经消退了。,麻酔薬の効果が切れたみたいだね。,
71401,mp2052_01,4331,3588,4331,3588,,,unmatched,evo,那种药对身体无害。从您现在的精神状态来看，应该不必担心了。,もともと無害なものだしこの調子なら心配ないみたいだ。,
71402,mp2052_01,4333,3600,4333,3600,,,unmatched,evo,太好了，那我就放心了。,良かった。それなら安心ね。,
71403,mp2052_01,4335,3612,4335,3612,,,unmatched,evo,好，那我这就开始工作吧。,よし、ならすぐにでも仕事を始めなくてはのう。,
71404,mp2052_01,4337,3624,4337,3624,,,unmatched,evo,不要太逞强哦。,あんまり無理しちゃだめよ。,
71405,mp2052_01,4339,3636,4339,3636,,,unmatched,evo,虽说身体已经恢复了，但毕竟刚经历过那种事情。,良くなったとはいえ、あんな目にあったばかりなんだから。,
71406,mp2052_01,4341,3648,4341,3648,,,unmatched,evo,唔，这倒也是。,うむ、確かにそうじゃな。,
71407,mp2052_01,4343,3660,4343,3660,,,unmatched,evo,那就比平时多休息一会好了。,ではいつもより多めに休憩を入れるとするかのう。,
71408,mp2052_01,4354,3696,4354,3696,,,unmatched,evo,哦，是你们啊。,おや、おまえさん方か。,
71409,mp2052_01,4356,3708,4356,3708,,,unmatched,evo,呼，药效总算过去了。,ふう、ようやっと薬の効果が切れてくれたようじゃ。,
71410,mp2052_01,4358,3720,4358,3720,,,unmatched,evo,我现在已经不头晕了。,ぼうっとする感じも消えてもうすっかり普段通りじゃよ。,
71411,mp2052_01,4360,3780,4360,3780,,,unmatched,evo,好，这就开始工作吧。,さあて、ではそろそろ仕事を片付けないといかんのう。,
71412,mp2052_01,4368,3756,4368,3756,,,unmatched,evo,药效总算过去了。,ようやっと薬の効果が切れてくれたようじゃ。,
71413,mp2052_01,4370,3768,4370,3768,,,unmatched,evo,我的身体已经恢复了。,もうすっかり普段通りじゃよ。,
71414,mp2052_01,4372,3780,4372,3780,,,unmatched,evo,好，这就开始工作吧。,さあて、ではそろそろ仕事を片付けないといかんのう。,
71415,mp2052_01,4386,3810,4386,3810,,,unmatched,evo,哦，是你们啊。昨晚真是多亏你们了。,おや、おまえさん方か。昨晩は大変だったようじゃのう。,
71416,mp2052_01,4390,3828,4390,3828,,,unmatched,evo,老爷爷，您已经没事了吧？,おじいさんこそ、もう大丈夫なの？,
71417,mp2052_01,4395,3834,4395,3834,,,unmatched,evo,老爷爷，您已经没事了吧？,おじいさんこそ、もう大丈夫なの？,
71418,mp2052_01,4400,,4400,3846,,,conflict,evo,呼，好多了。,ふう、どうにかな。,
71419,mp2052_01,4402,3858,4402,3858,,,unmatched,evo,不过，头还是有点晕……,まだちょっと頭がぼうっとしとるが……,
71420,mp2052_01,4406,3876,4406,3876,,,unmatched,evo,看来麻醉药的药效还没有完全消退。,麻酔薬の効果がまだ切れてないみたいだね。,
71421,mp2052_01,4411,3882,4411,3882,,,unmatched,evo,看来麻醉药的药效还没有完全消退。,麻酔薬の効果がまだ切れてないみたいだね。,
71422,mp2052_01,4418,3900,4418,3900,,,unmatched,evo,不过，那种药对身体无害，您应该很快就能恢复了。,無害なものだからじきに良くなるはずだけど。,
71423,mp2052_01,4423,3906,4423,3906,,,unmatched,evo,不过，那种药对身体无害，您应该很快就能恢复了。,無害なものだからじきに良くなるはずだけど。,
71424,mp2052_01,4430,3924,4430,3924,,,unmatched,evo,太好了，那我就放心了。,良かった。それなら安心ね。,
71425,mp2052_01,4435,3930,4435,3930,,,unmatched,evo,太好了，那我就放心了。,良かった。それなら安心ね。,
71426,mp2052_01,4440,3942,4440,3942,,,unmatched,evo,唔，那我就再休息一会，然后再去工作好了。,ふむ、ならもうちょっと休んでから仕事を始めるかのう。,
71427,mp2052_01,4444,3960,4444,3960,,,unmatched,evo,嗯，休息是最重要的。,うん、ゆっくり休むのが一番よ。,
71428,mp2052_01,4449,3966,4449,3966,,,unmatched,evo,嗯，休息是最重要的。,うん、ゆっくり休むのが一番よ。,
71429,mp2052_01,4456,3984,4456,3984,,,unmatched,evo,您千万不要勉强自己。,無理はしないでください。,
71430,mp2052_01,4461,3990,4461,3990,,,unmatched,evo,您千万不要勉强自己。,無理はしないでください。,
71431,mp2052_01,4466,4002,4466,4002,,,unmatched,evo,嗯，我知道了。,うむ、ではそうさせてもらうとするかのう。,
71432,mp2052_01,4477,4038,4477,4038,,,unmatched,evo,昨天晚上真是谢谢你们了啊。,おまえさん方も昨晩は大変だったようじゃのう。,
71433,mp2052_01,4479,4050,4479,4050,,,unmatched,evo,其实我已经记不清昨晚发生过的事情了。,わしには昨日の出来事がよく思い出せんのじゃよ。,
71434,mp2052_01,4481,4062,4481,4110,,,unmatched,evo,毕竟事发突然，根本来不及反应。,なにしろ、本当にあっという間じゃったからのう。,
71435,mp2052_01,4483,4074,4483,4074,,,unmatched,evo,唔唔……直到现在都有些头晕。,ううむ……まだ頭がぼうっとしておるわい。,
71436,mp2052_01,4491,4098,4491,4098,,,unmatched,evo,我已经记不清昨晚发生过的事情了。,昨晩の事は、よく覚えておらんのじゃよ。,
71437,mp2052_01,4493,4110,4493,4110,,,unmatched,evo,毕竟事发突然，根本来不及反应。,なにしろ、あっという間の出来事じゃったからのう。,
71438,mp2052_01,4495,4122,4495,4122,,,unmatched,evo,呼……直到现在都有些头晕。,ふう……まだ頭がぼうっとしておるわい。,
71439,mp2052_01,4515,,4515,4158,18783,ch1730160147,vector_search (0.90),evo,哦，是你们啊。真是辛苦你们了。,おう、おまえさんがた。いろいろとご苦労じゃったな。,おまえさんたちもご苦労じゃった。
71440,mp2052_01,4517,4170,4517,4170,,,unmatched,evo,今后也要记得关怀他人哦。,今後も気配りの心を大切にするんじゃぞ。,
71441,mp2052_01,4525,4194,4525,4194,,,unmatched,evo,呼，先休息一下，然后再去检查吧。,ふう、一服したら検査に取り掛かるとするか。,
71442,mp2052_01,4527,4206,4527,4206,,,unmatched,evo,哎呀呀，这个工作可真考验腰啊。,やれやれ、この仕事は腰にこたえるわい。,
71443,mp2052_01,4541,4236,4541,4236,,,unmatched,evo,哦，是你们啊。多谢你们帮我击退魔兽，真是辛苦了。,おう、おまえさんがた。魔獣退治、ご苦労じゃったな。,
71444,mp2052_01,4543,4248,4543,4248,,,unmatched,evo,今后也不要忘记关怀他人，继续努力吧。,気配りの心を忘れずにこれからもがんばるんじゃぞ。,
71445,mp2052_01,4551,4272,4551,4272,,,unmatched,evo,嗯，定期检查的日子快要到了。,さて、そろそろ定期検査の時期じゃな。,
71446,mp2052_01,4553,4284,4553,4284,,,unmatched,evo,在工具送到之前，我得先做点准备工作。,部品が届くまえに仕事の準備をしておくかのう。,
71588,mp2052_01,21260,,21260,18835,19109,ch1730160436,blockwise,evo,呼，竟有种已经离开这里很久的感觉。,ふう、なんじゃか、長い間ここを留守にしていたようなそんな感じがするのう。,ふう、なんじゃか、長い間ここを留守にしていたようなそんな感じがするのう。
71589,mp2052_01,21263,,21263,18853,19110,ch0020160437,blockwise,evo,艾丝蒂尔，我们先把任务完成吧。,エステル、早速だけど先に仕事を済ましておこう。,エステル、早速だけど先に仕事を済ましておこう。
71590,mp2052_01,21266,,21266,18871,19111,ch0010160438,blockwise,evo,啊，说得没错。,あ、そうね。,あ、そうね。
71591,mp2052_01,21271,,21271,18901,19112,ch0010160439,blockwise,evo,请收好～这就是我们给您送来的东西～,まいどー、遊撃士協会からお届けものでーす。,まいどー、遊撃士協会からお届けものでーす。
71592,mp2052_01,21274,,21274,18919,19113,ch0010160440,blockwise,evo,很重的，要小心哦。,重いから気を付けて。,重いから気を付けて。
71593,mp2052_01,21283,,21283,19129,19115,ch1730160388,blockwise,evo,嗯，好的。,うむ、確かに受け取ったぞい。,うむ、確かに受け取ったぞい。
71594,mp2052_01,21285,,21285,19141,19116,ch1730160389,blockwise,evo,你们远道而来，真是辛苦了。,こんな遠くまでほんにご苦労じゃったな。,こんな遠くまでほんにご苦労じゃったな。
71595,mp2052_01,21292,,21292,19003,18998,ch0010160382,blockwise,evo,您好～我们给您送东西来啦～,まいどー、お届けものでーす。,まいどー、お届けものでーす。
71596,mp2052_01,21294,,21294,19015,18999,ch1730160383,blockwise,evo,嗯？是你们啊……,うん？おまえさんはこの間の……,うん？おまえさんはこの間の……
71597,mp2052_01,21297,,21297,19033,19000,ch0010160384,blockwise,evo,嘿嘿，好久不见了。,えへへ、お久しぶり。,えへへ、お久しぶり。
71598,mp2052_01,21299,,21299,19045,19001,ch0010160385,blockwise,evo,我们今天是为工作而来的。,今日はまた別な仕事なんだ。,今日はまた別な仕事なんだ。
71599,mp2052_01,21301,,21301,19057,19002,ch0020160386,blockwise,evo,游击士协会委托我们给您送维修工具包。,遊撃士協会からの依頼で整備用カバンをお届けに来ました。,遊撃士協会からの依頼で整備用カバンをお届けに来ました。
71600,mp2052_01,21304,,21304,19075,19003,ch0010160387,blockwise,evo,嗯，请收下。啊，很重的，要小心哦。,はい、どーぞ。あ、重いから気を付けて。,はい、どーぞ。あ、重いから気を付けて。
71601,mp2052_01,21313,,21313,19129,19115,ch1730160388,blockwise,evo,嗯，好的。,うむ、確かに受け取ったぞい。,うむ、確かに受け取ったぞい。
71602,mp2052_01,21315,,21315,19141,19116,ch1730160389,blockwise,evo,你们远道而来，真是辛苦了。,こんな遠くまでほんにご苦労じゃったな。,こんな遠くまでほんにご苦労じゃったな。
71603,mp2052_01,21330,,21330,19789,19141,ch0010160390,blockwise,evo,哪里，这不算什么啦。,ううん、大したことないわ。,ううん、大したことないわ。
71604,mp2052_01,21332,,21332,19213,19118,ch0010160391,blockwise,evo,城里的各位都很关心您老人家呢。,それより、町の人たちもおじいさんのこと心配してたよ。,それより、町の人たちもおじいさんのこと心配してたよ。
71605,mp2052_01,21334,,21334,19225,19157,ch0010160392,blockwise,evo,大家说，您的工作很辛苦，一定要注意身体。,仕事は大変だろうけど体に気をつけてがんばってね。,仕事は大変だろうけど体に気をつけてがんばってね。
71606,mp2052_01,21337,,21337,19243,19120,ch1730160393,blockwise,evo,唔，这话真让人感动啊。,うむ、ありがたい言葉じゃ。,うむ、ありがたい言葉じゃ。
71607,mp2052_01,21346,,21346,19297,19121,ch1730160394,blockwise,evo,……看来你们已经略微领会关怀他人的精神了。,……気配りの精神が少しは分かってきたかの？,……気配りの精神が少しは分かってきたかの？
71608,mp2052_01,21348,,21348,20239,19160,ch0010160395,blockwise,evo,唔……该怎么说好呢……,うーん、どうだろ。,うーん、どうだろ。
71609,mp2052_01,21351,,21351,20257,19161,ch0010160396,blockwise,evo,我觉得自己还是比较欠缺这方面的意识。,やっぱりあたしはちょっと苦手かも。,やっぱりあたしはちょっと苦手かも。
71610,mp2052_01,21355,,21355,20281,19162,ch1730160397,blockwise,evo,不，我觉得你已经有一点进步了。,いや、ちょっとはましになったと思うぞい。,いや、ちょっとはましになったと思うぞい。
71611,mp2052_01,21361,,21361,19375,19015,ch1730160398,blockwise,evo,不过，还需要继续提高哦。,まあ、もちろんまだまだではあるがな。,まあ、もちろんまだまだではあるがな。
71612,mp2052_01,21370,,21370,19429,19016,ch1730160399,blockwise,evo,……好，今天真是辛苦你们啦。,……さて、と。今日はほんにご苦労じゃった。,……さて、と。今日はほんにご苦労じゃった。
71613,mp2052_01,21372,,21372,19441,19138,ch1730160400,blockwise,evo,我要继续工作了。接下来要进行定期检查。,わしはそろそろ仕事に戻るぞい。定期点検をしなければならんのでな。,わしはそろそろ仕事に戻るぞい。定期点検をしなければならんのでな。
71614,mp2052_01,21375,,21375,19459,19018,ch0010160401,blockwise,evo,嗯。您要保重身体哦，老爷爷。,うん、それじゃあ元気でね、おじいさん。,うん、それじゃあ元気でね、おじいさん。
71615,mp2052_01,21377,,21377,19471,19019,ch0020160402,blockwise,evo,我们告辞了。,失礼します。,失礼します。
71616,mp2052_01,21383,,21383,20293,19163,ch1730160451,exact,evo,当然，如果和那位游击士相比，不足之处还有很多……,もちろんあの遊撃士に比べればまだまだ至らぬ点も多いが……,もちろんあの遊撃士に比べればまだまだ至らぬ点も多いが……
71617,mp2052_01,21385,,21385,20305,19126,ch0010160452,context,evo,请问，那位游击士究竟是个什么样的人呢？,ねえ、その遊撃士って一体どんな人なの？,ねえ、その遊撃士って一体どんな人なの？
71618,mp2052_01,21387,,21387,19507,19127,ch0010160453,context,evo,能得到您这么高的评价，想必是个很了不起的人吧？,さっきから話を聞いてるとやたら立派な人みたいだけど。,さっきから話を聞いてるとやたら立派な人みたいだけど。
71619,mp2052_01,21389,,21389,20329,19128,ch1730160167,context,evo,七八年前，我曾多次受到他的关照。但是很遗憾，我连他的名字都不知道。,７、８年前に世話になった遊撃士でな。残念ながら名前も知らぬ。,７、８年前に世話になった遊撃士でな。残念ながら名前も知らぬ。
71620,mp2052_01,21392,,21392,19537,19129,ch1730160455,context,evo,他真是个了不起的男子汉。如今的你根本无法与他相提并论。,だが、ほんに立派な男じゃったぞ。今のおまえさんとは比べものにならんほどにな。,だが、ほんに立派な男じゃったぞ。今のおまえさんとは比べものにならんほどにな。
71621,mp2052_01,21400,,21400,19585,19130,ch1730160456,context,evo,唔，但你的发色倒是和他很像。那个男人的发色和你一样，也是这种红褐色。,うむ、でも髪の色は似ておるな。あの男の髪もちょうどそんな赤みがかった茶色じゃったぞ。,うむ、でも髪の色は似ておるな。あの男の髪もちょうどそんな赤みがかった茶色じゃったぞ。
71622,mp2052_01,21402,,21402,19597,19131,ch1730160457,context,evo,……嗯？仔细一看……连眼睛的颜色都很相似。,……なんじゃ、良く見れば瞳の色までよう似ておるのう。,……なんじゃ、良く見れば瞳の色までよう似ておるのう。
71623,mp2052_01,21406,,21406,20431,19132,ch0020160172,context,evo,……红褐色的头发，还有和艾丝蒂尔同样颜色的眼睛？,……赤みがかった髪に、エステルと同じ瞳の色？,……赤みがかった髪に、エステルと同じ瞳の色？
71624,mp2052_01,21408,,21408,20443,19133,ch0010160459,context,evo,那、那个游击士难道是……,そ、その遊撃士って……,そ、その遊撃士って……
71625,mp2052_01,21411,,21411,19651,19134,ch0060160174,context,evo,？,？,？
71626,mp2052_01,21419,,21419,20509,19135,ch1730160176,context,evo,虽然很希望你们能达到他的水平……,おまえたちにもぜひ彼の域に達して欲しいのじゃが……,おまえたちにもぜひ彼の域に達して欲しいのじゃが……
71627,mp2052_01,21421,,21421,20527,19174,ch1730160462,blockwise,evo,……但这个要求实在太高，可能有些勉强你们了。,……理想が高すぎて簡単には無理かも知れんがのう。,……理想が高すぎて簡単には無理かも知れんがのう。
71628,mp2052_01,21424,,21424,20545,19175,ch1730160463,blockwise,evo,算啦，不管怎么说，今天真是辛苦你们了。,まあとにかく、今日はほんにご苦労じゃった。,まあとにかく、今日はほんにご苦労じゃった。
71629,mp2052_01,21426,,21426,19741,19138,ch1730160400,blockwise,evo,我要继续工作了。接下来要进行定期检查。,わしはそろそろ仕事に戻るぞい。定期点検をしなければならんのでな。,わしはそろそろ仕事に戻るぞい。定期点検をしなければならんのでな。
71630,mp2052_01,21429,,21429,19759,19139,ch0010160465,blockwise,evo,啊……嗯，您要保重身体哦，老爷爷。,う、うん、それじゃあ元気でね、おじいさん。,う、うん、それじゃあ元気でね、おじいさん。
71631,mp2052_01,21431,,21431,19771,19140,ch0020160466,blockwise,evo,我们告辞了。,失礼します。,失礼します。
71632,mp2052_01,21441,,21441,19789,19141,ch0010160390,blockwise,evo,哪里，这不算什么啦。,ううん、大したことないわ。,ううん、大したことないわ。
71633,mp2052_01,21443,,21443,19801,19142,ch0010160404,blockwise,evo,对了，我们还给您带来了别的东西。,それより、今日は他にも持ってきたものがあるのよね。,それより、今日は他にも持ってきたものがあるのよね。
71634,mp2052_01,21445,,21445,19813,19143,ch1730160405,blockwise,evo,哦？,ほう？,ほう？
71635,mp2052_01,21448,,21448,19831,19144,ch0060160406,blockwise,evo,弗科特老爷爷，请收下。,フォクトさん、これをどうぞ。,フォクトさん、これをどうぞ。
71636,mp2052_01,21451,,21451,19849,19145,ch0060160407,blockwise,evo,这是《拉旺塔尔》的普莱米奥老板送给您的慰劳品。,《ラヴァンタル》のプレミオさんから差し入れですよ。,《ラヴァンタル》のプレミオさんから差し入れですよ。
71637,mp2052_01,21461,,21461,19909,19147,ch1730160408,blockwise,evo,哦哦！是“亚瑟利亚鸡尾酒”啊。,おお！『アゼリア・ロゼ』じゃな。,おお！『アゼリア・ロゼ』じゃな。
71638,mp2052_01,21463,,21463,19921,19148,ch1730160409,blockwise,evo,想当年，我经常用辣鳀鱼下酒，畅饮整个通宵。,昔は良くアンチョビをたっぷり使った料理をつまみながら、飲み明かしたもんじゃったのう。,昔は良くアンチョビをたっぷり使った料理をつまみながら、飲み明かしたもんじゃったのう。
71639,mp2052_01,21474,,21474,19975,19149,ch0010160410,blockwise,evo,嘿嘿嘿♪我们给您带来啦。,えへへ♪実は持ってきたんだよね。,えへへ♪実は持ってきたんだよね。
71640,mp2052_01,21488,,21488,20059,19151,ch1730160411,blockwise,evo,哦哦！哦哦！,おお！　おお！,おお！　おお！
71641,mp2052_01,21490,,21490,20071,19152,ch1730160412,blockwise,evo,竟然连下酒菜都给我准备了，真是善解人意啊。,つまみまで用意するとは随分と気が利くではないか。,つまみまで用意するとは随分と気が利くではないか。
