RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
55181,mp0010_08,3995,,3995,2993,5574,ch0340020112,blockwise,evo,哦，是艾丝蒂尔和约书亚。,おお、エステル君にヨシュア君。,おお、エステル君にヨシュア君。
55182,mp0010_08,3997,,3997,3005,5575,ch0340020113,blockwise,evo,这次多亏有你们帮忙。,今回はすっかり世話になってしまったね。,今回はすっかり世話になってしまったね。
55183,mp0010_08,3999,,3999,3017,5576,ch0020020114,blockwise,evo,哪里，您客气了……,いえ、そんな……,いえ、そんな……
55184,mp0010_08,4001,,4001,3029,5577,ch0020020115,blockwise,evo,很抱歉，我们没有抓到犯人。,犯人を取り逃がしてしまい申し訳ありませんでした。,犯人を取り逃がしてしまい申し訳ありませんでした。
55185,mp0010_08,4003,,4003,3041,5578,ch0340020116,blockwise,evo,哪里的话，你们没出什么事，而且还把结晶拿回来了，这就足够了。,いやいや、君たちが無事な上に結晶が戻っただけで十分じゃ。,いやいや、君たちが無事な上に結晶が戻っただけで十分じゃ。
55186,mp0010_08,4005,,4005,3053,5579,ch0340020117,blockwise,evo,据说犯人是在柏斯地区活动的空贼。,話によれば隣のボース地方で活動している空賊が犯人だそうじゃな。,話によれば隣のボース地方で活動している空賊が犯人だそうじゃな。
55187,mp0010_08,4007,,4007,3065,5580,ch0010020118,blockwise,evo,嗯，是的。,ええ、そうみたいね。,ええ、そうみたいね。
55188,mp0010_08,4009,,4009,3077,5581,ch0010020119,blockwise,evo,居然坐飞艇逃走，真是太让人不甘心了。,空飛んで逃げるなんて全く悔しいったらありゃしない。,空飛んで逃げるなんて全く悔しいったらありゃしない。
55189,mp0010_08,4011,,4011,3089,5582,ch0340020120,blockwise,evo,哈哈，都飞到天上了，就肯定抓不到了。,はは、空を飛ばれてはそうそう手が出せんからのう。,はは、空を飛ばれてはそうそう手が出せんからのう。
55190,mp0010_08,4013,,4013,3101,5583,ch0340020121,blockwise,evo,说起来，柏斯地区最近有艘定期船失联了。,しかし、ボース地方と言えば定期船が行方不明になったとも聞いている。,しかし、ボース地方と言えば定期船が行方不明になったとも聞いている。
55191,mp0010_08,4015,,4015,3113,5584,ch0340020122,blockwise,evo,详细情况还不清楚，现在还在确认中……,詳細な情報が分からないので今、確認している最中なのじゃが……,詳細な情報が分からないので今、確認している最中なのじゃが……
55192,mp0010_08,4017,,4017,3125,5585,ch0010020123,blockwise,evo,……………………………………,……………………………………,……………………………………
55193,mp0010_08,4019,,4019,3137,5586,ch0340020124,blockwise,evo,不能让这帮空贼继续逍遥法外，我稍后会联络柏斯的市长。,空賊たちをこのまま野放しにするわけにもいかんしボースの市長に連絡を取ってみるかのう。,空賊たちをこのまま野放しにするわけにもいかんしボースの市長に連絡を取ってみるかのう。
55194,mp0010_08,4032,,4032,3191,5587,ch0340020125,blockwise,evo,定期船失踪的确令人好奇，空贼也不能让他们逍遥法外。,定期船が行方不明になった話も気になるし空賊たちを野放しにするわけにもいかん。,定期船が行方不明になった話も気になるし空賊たちを野放しにするわけにもいかん。
55195,mp0010_08,4034,,4034,3203,5588,ch0340020126,blockwise,evo,我先联络一下柏斯市长吧。,一度ボース市長に連絡を取ってみるかのう。,一度ボース市長に連絡を取ってみるかのう。
55196,mp0010_08,4048,,4048,3233,5589,ch0340011128,blockwise,evo,我不在家的时候居然发生这种事……,私が留守の間にこんなことが起きるとは……,私が留守の間にこんなことが起きるとは……
55197,mp0010_08,4050,,4050,3281,5590,ch0340011129,blockwise,evo,我已经委托游击士协会派人进行调查。,調査のほうは私から改めてギルドへお願いしておいたよ。,調査のほうは私から改めてギルドへお願いしておいたよ。
55198,mp0010_08,4052,,4052,3293,5591,ch0340011130,blockwise,evo,所以全靠你们了，真不好意思。,すまんが頼むよ。君たちが頼りじゃ。,すまんが頼むよ。君たちが頼りじゃ。
55199,mp0010_08,4060,,4060,3281,5592,ch0340011131,blockwise,evo,我已经委托游击士协会派人进行调查。,調査のほうは私から改めてギルドへお願いしておいたよ。,調査のほうは私から改めてギルドへお願いしておいたよ。
55200,mp0010_08,4062,,4062,3293,5593,ch0340011132,blockwise,evo,所以全靠你们了，真不好意思。,すまんが頼むよ。君たちが頼りじゃ。,すまんが頼むよ。君たちが頼りじゃ。
55201,mp0010_08,4074,,4074,3317,5594,ch0340011045,blockwise,evo,等我回来，就已经是一片狼藉了……,帰ってきたときにはもうこの有様だったからのう……,帰ってきたときにはもうこの有様だったからのう……
55202,mp0010_08,4076,,4076,3329,5595,ch0340011046,blockwise,evo,犯人长什么样，我根本就没看见。,犯人たちの姿もまったく見ておらんのじゃよ。,犯人たちの姿もまったく見ておらんのじゃよ。
55203,mp0010_08,4087,,4087,3359,5596,ch0340010387,blockwise,evo,辛苦你们二位把结晶平安送来。,２人ともよく無事に結晶を届けてくれたのう。,２人ともよく無事に結晶を届けてくれたのう。
55204,mp0010_08,4089,,4089,3371,5597,ch0340010388,blockwise,evo,听说你们表现得很是活跃嘛。,噂では、なかなか活躍しとるそうじゃね。,噂では、なかなか活躍しとるそうじゃね。
55205,mp0010_08,4091,,4091,3407,5598,ch0340010389,vector_search (0.91),evo,期待你们两个今后作为游击士的活跃表现。,これからも遊撃士としての２人の活躍を期待しておるよ。,これからもブレイサーとしての２人の活躍を期待しておるよ。
55206,mp0010_08,4099,,4099,3407,5599,ch0340010390,vector_search (0.96),evo,期待你们两个今后作为游击士的活跃表现。,これからも遊撃士としての２人の活躍を期待しておるよ。,これからもブレイサーとしての２人の活躍を期待しておるよ。
55207,mp0010_08,4111,,4111,3431,5600,ch0340010063,exact,evo,矿山在洛连特北边，玛鲁加山道的终点。,鉱山はロレントの北、マルガ山道の終点にある。,鉱山はロレントの北、マルガ山道の終点にある。
55208,mp0010_08,4113,,4113,3443,5601,ch0340010064,exact,evo,离这里并不是很远。,それほど遠くではないはずじゃ。,それほど遠くではないはずじゃ。
55209,mp0010_08,4122,,4122,3467,5604,ch0340001635,blockwise,evo,玛鲁加矿山的新矿脉中发现了个不得了的东西。,マルガ鉱山の新しい鉱脈からスゴイものが出てきたそうじゃ。,マルガ鉱山の新しい鉱脈からスゴイものが出てきたそうじゃ。
55210,mp0010_08,4124,,4124,3479,5605,ch0340001636,blockwise,evo,我已经委托游击士协会把它送过来……,遊撃士協会にその運搬を頼んでいるのじゃが……,遊撃士協会にその運搬を頼んでいるのじゃが……
55211,mp0010_08,4133,,4133,3503,5606,ch0340001311,blockwise,evo,听说在北面的玛鲁加矿山里发现了新的矿脉。,北のマルガ鉱山で新しい鉱脈が見つかったそうじゃ。,北のマルガ鉱山で新しい鉱脈が見つかったそうじゃ。
55212,mp0010_08,4135,,4135,3515,5607,ch0340001312,blockwise,evo,还说这条矿脉产量可观。这可真是令人振奋。,結構有望な鉱脈と聞いておるよ。これは明るい話題だのう。,結構有望な鉱脈と聞いておるよ。これは明るい話題だのう。
55213,mp0010_08,4146,,4146,3545,5608,ch0340001058,blockwise,evo,想到百日战役后的利贝尔，王国如今的复兴真是令人赞叹。,百日戦役後を思うとリベール王国の復興はめざましいものがあるのう。,百日戦役後を思うとリベール王国の復興はめざましいものがあるのう。
55214,mp0010_08,4148,,4148,3557,5609,ch0340001059,blockwise,evo,不仅与帝国恢复了正常外交，导力器技术也得到了发展，加速了贸易成长……,帝国との国交正常化導力器技術の発展と貿易の促進……,帝国との国交正常化導力器（オーブメント）技術の発展と貿易の促進……
