RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
63346,mp1081_01,615,250,615,,,,unmatched,evo,在果园工作的人现在都聚集在村长家里，好像正在商量什么事情。,今、村長の家で果樹園の人たちが集まって話し合いしてるみたいだね。,
63347,mp1081_01,626,280,626,,,,unmatched,evo,这个村子非常祥和，只有格雷爷爷和贝斯卡有时候会吵吵架。,この村はグレイ爺さんとペスカのケンカがあるくらいで今はとても平和でしょ？,
63348,mp1081_01,628,292,628,,,,unmatched,evo,帝国军当年入侵之前，这个村子也像现在一样平静祥和，但很快便……,帝国軍が来る直前も同じように村は平和で穏やかなものだったんだ……,
63349,mp1081_01,630,340,630,,,,unmatched,evo,所以我有时难免会想，如今这种和平很可能会在未来的某一天被再次打破。,だから、今のこの平穏もいつかまた破られるかもって考えちゃうことがあるよ。,
63350,mp1081_01,638,328,638,,,,unmatched,evo,帝国军当年入侵之前，这个村子也像现在一样平静祥和，但很快便……,帝国軍が来る直前も村は平和で穏やかだったんだ……,
63351,mp1081_01,640,340,640,,,,unmatched,evo,所以我有时难免会想，如今这种和平很可能会在未来的某一天被再次打破。,だから、今のこの平穏もいつかまた破られるかもって考えちゃうことがあるよ。,
63352,mp1081_01,654,370,654,,,,unmatched,evo,王国军的士兵来这里调查了。是不是发生了什么事？,王国軍の人たちが来てたけど何があったんだろう。,
63353,mp1081_01,656,382,656,,,,unmatched,evo,听说他们上次来调查的时候什么线索都没发现……,この前の調査では何も無かったって聞いたけどな……,
63354,mp1081_01,664,406,664,,,,unmatched,evo,看到身穿军服的人进进出出，总觉得有些不安。,軍服姿の人たちが出入りしてると何だか不安になっちゃうよな。,
63355,mp1081_01,678,436,678,,,,unmatched,evo,我曾在柏斯超市内开过一家小店。,僕もボースマーケットに店を出していたんだけどね。,
63356,mp1081_01,680,448,680,,,,unmatched,evo,不过，还是在故乡生活最安稳啊。,やっぱり故郷が一番落ち着くよ。,
63357,mp1081_01,682,460,682,,,,unmatched,evo,要说这里的缺点，那就是进货很不方便。,ここは不便で商品の仕入れには苦労するけどね。,
63358,mp1081_01,690,484,690,,,,unmatched,evo,在超市经商的那段时间，我学到了很多东西。现在想想，那真是一段美好的回忆啊。,マーケット時代は色々と勉強になったし今では良い思い出さ。,
63359,mp1081_01,702,508,702,,,,unmatched,evo,在百日战役时期，连小孩子都成了炮火之下的牺牲品。,百日戦役の時は幼い子供まで犠牲になったんだ。,
63360,mp1081_01,704,520,704,,,,unmatched,evo,如今想起那些往事，我依然会非常难过。,今になっても胸が痛いよ。,
63361,mp1081_01,713,544,713,,,,unmatched,evo,这个村子离国境不远，所以在那场战争中最先被帝国占领了。,この村は国境に近いだけに戦争の時は真っ先に占領されたんだよ。,
63362,mp1081_01,715,556,715,,,,unmatched,evo,有很多人都在那场战争中牺牲了。直到今天，村子遭受的创伤都没有完全平复。,犠牲者もたくさん出たし今もその傷は癒えていないよ。,
63363,mp1081_01,724,580,724,,,,unmatched,evo,哟，我以前没见过你们呢。,やあ、見慣れない顔だね。,
63364,mp1081_01,726,592,726,,,,unmatched,evo,欢迎来拉文努村！,ラヴェンヌ村へようこそ！,
