RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
50001,mp0000,9941,9291,9941,,,,unmatched,evo,怎么了，艾丝蒂尔。你要出远门吗？,何だ、エステル。どっか出かけんのか？,
50002,mp0000,9945,9309,9945,,,,unmatched,evo,是啊。,まあね。,
50003,mp0000,9950,9315,9950,,,,unmatched,evo,是啊。,まあね。,
50004,mp0000,9957,9333,9957,,,,unmatched,evo,我要暂时离开洛连特一段时间。,しばらくロレントを留守にするわよ。,
50005,mp0000,9962,9339,9962,,,,unmatched,evo,我要暂时离开洛连特一段时间。,しばらくロレントを留守にするわよ。,
50006,mp0000,9969,9357,9969,,,,unmatched,evo,我不在的时候你可不要觉得寂寞哦。,あたしがいないからって寂しがらないようにね。,
50007,mp0000,9974,9363,9974,,,,unmatched,evo,我不在的时候你可不要觉得寂寞哦。,あたしがいないからって寂しがらないようにね。,
50008,mp0000,9979,9375,9979,,,,unmatched,evo,笨、笨蛋，才不会寂寞呢。,バ、バッカやろ、誰が寂しがるかよ。,
50009,mp0000,9981,9387,9981,,,,unmatched,evo,……那，你打算什么时候回来？,……で、いつ帰ってくるんだよ？,
50010,mp0000,9985,9405,9985,,,,unmatched,evo,我也不知道。,それは、まだ分からないわ。,
50011,mp0000,9990,9411,9990,,,,unmatched,evo,我也不知道。,それは、まだ分からないわ。,
50012,mp0000,9995,9423,9995,,,,unmatched,evo,是吗……,そうか……,
50013,mp0000,10004,9453,10004,,,,unmatched,evo,………………,………………,
50014,mp0000,10006,9465,10006,,,,unmatched,evo,……早点回来啊。,……早く帰ってこいよな。,
50015,mp0000,10010,9483,10010,,,,unmatched,evo,嗯？你说什么？,へ、何か言った？,
50016,mp0000,10015,9489,10015,,,,unmatched,evo,嗯？你说什么？,へ、何か言った？,
50017,mp0000,10020,9501,10020,,,,unmatched,evo,没、没什么。,な、何でもねぇよ。,
50018,mp0000,10032,9525,10032,,,,unmatched,evo,克劳斯伯伯家发生什么事了吗？,クラウスおじさんの家で何かあったのか？,
50019,mp0000,10043,9555,10043,,,,unmatched,evo,听说记者来这里采访卡西乌斯叔叔呢！,記者がカシウスおじさんを取材に来たらしいぜ！,
50020,mp0000,10045,9567,10045,,,,unmatched,evo,我的老爸是王国军的士兵……,うちの父ちゃんは王国軍の兵士だけど……,
50021,mp0000,10047,9579,10047,,,,unmatched,evo,和游击士比起来，又刻板，又不起眼。,ブレイサーに比べると堅苦しいし、地味だよなぁ。,
50022,mp0000,10055,9603,10055,,,,unmatched,evo,嗯，游击士果然比士兵帅气多了……,うーん、やっぱ兵士よりブレイサーのほうがかっこいいよなぁ……,
50023,mp0000,10067,9627,10067,,,,unmatched,evo,唉，好想快点变成大人啊。,あーあ、早く大人になりてーな。,
50024,mp0000,10069,9639,10069,,,,unmatched,evo,等我成为游击士，就可以大显身手了。,ブレイサーになってどんどん活躍してやるのに。,
50025,mp0000,10071,9651,10071,,,,unmatched,evo,现在却被艾丝蒂尔抢先一步，太不甘心了。,エステルなんかに先越されてたのが悔しくてしょうがないぜ。,
50026,mp0000,10082,9789,10082,,,,unmatched,evo,之前，我看到克劳斯伯伯在钟楼周围拼命除草。,クラウスおじさん、この前、時計塔のまわりで一生懸命草むしりしてたぜ。,
50027,mp0000,10084,9801,10084,,,,unmatched,evo,市长连那种事都不得不做吗？,市長ってあんな事もしなきゃいけないのか？,
50028,mp0000,10088,9711,10088,,,,unmatched,evo,那是他的爱好而已吧。都说他喜欢园艺。,あれは趣味でしょ。園芸が好きだって噂だし。,
50029,mp0000,10093,9717,10093,,,,unmatched,evo,那是他的爱好而已吧。都说他喜欢园艺。,あれは趣味でしょ。園芸が好きだって噂だし。,
50030,mp0000,10100,9735,10100,,,,unmatched,evo,所以大家都习惯叫他“克劳斯伯伯”啊。,だから『クラウスおじさん』って呼ばれちゃうんだろうね。,
50031,mp0000,10105,9741,10105,,,,unmatched,evo,所以大家都习惯叫他“克劳斯伯伯”啊。,だから『クラウスおじさん』って呼ばれちゃうんだろうね。,
50032,mp0000,10112,9759,10112,,,,unmatched,evo,这样叫多好，多亲切呀。,ま、親しみがあっていいじゃない。,
50033,mp0000,10117,9765,10117,,,,unmatched,evo,这样叫多好，多亲切呀。,ま、親しみがあっていいじゃない。,
50034,mp0000,10128,9789,10128,,,,unmatched,evo,之前，我看到克劳斯伯伯在钟楼周围拼命除草。,クラウスおじさん、この前、時計塔のまわりで一生懸命草むしりしてたぜ。,
50035,mp0000,10130,9801,10130,,,,unmatched,evo,市长连那种事都不得不做吗？,市長ってあんな事もしなきゃいけないのか？,
50036,mp0000,10142,9825,10142,,,,unmatched,evo,我是卡西乌斯·布莱特！,俺はカシウス・ブライトだぁ！,
50037,mp0000,10144,9837,10144,,,,unmatched,evo,不许跑！魔兽！吃我一棒！,逃げるな魔獣め、覚悟しやがれ！,
50038,mp0000,10156,9873,10156,,,,unmatched,evo,嘿嘿，想一起去……,へへっ、一緒に行きたきゃ……,
50039,mp0000,10158,9885,10158,,,,unmatched,evo,那就先抓到我再说！,俺を捕まえてみなっ！,
50040,mp0000,10167,9915,10167,,,,unmatched,evo,谁叫我先看见的。,発見したの俺だもんねっ。,
50041,mp0000,10400,10197,10400,,,,unmatched,evo,刚才我看到克劳斯伯伯跑得飞快……,クラウスおじさんがすごい勢いで走っていったけど……,
50042,mp0000,10402,,10402,,,,conflict,evo,发生什么事了？,どうしたの？,
50043,mp0000,10411,10233,10411,,,,unmatched,evo,说到《利贝尔通信》，我爸爸经常买来看。,リベール通信って言ったらうちのお父さんもいつも読んでるよ。,
50044,mp0000,10413,10245,10413,,,,unmatched,evo,封面会登载当今话题人物的照片。,表紙に今話題になってる人の写真が載るんだよね。,
50045,mp0000,10422,10269,10422,,,,unmatched,evo,最近，我在主日学校学习了游击士协会的知识。,最近、日曜学校で遊撃士協会のことを習ったんだ。,
50046,mp0000,10424,10281,10424,,,,unmatched,evo,游击士果然令人向往啊。,やっぱりブレイサーって憧れちゃうな。,
