RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
82399,mp3041_01,1166,373,26475,,,,unmatched,evo,啊，是刚才的……！,おやおや……誰かと思えばお客さんか。,
82400,mp3041_01,1168,385,26479,,,,unmatched,evo,有话稍后再说！你赶快退后！,あんまり人が来ないからもう閉めようかと思ってたとこなんです。,
82401,mp3041_01,1170,397,26484,,,,unmatched,evo,总之，先把它们赶走！,まあ、助けると思ってなんか買っていってくださいよ。,
82402,mp3041_01,1178,421,1166,373,,,unmatched,evo,哎呀……我还以为是谁，原来有客人来了啊。,女王生誕祭のせいでお客がさっぱりでしてね。,
82403,mp3041_01,1180,433,1168,385,,,unmatched,evo,最近几乎没人来，我都开始考虑暂时关店了。,店番の私ももう眠くて眠くて……,
82404,mp3041_01,1194,463,1170,397,,,unmatched,evo,你们随便买点东西吧，就当是帮我了。,ああ、みなさんか……どうも、お勤めご苦労さまです。,
82405,mp3041_01,1196,475,1178,421,,,unmatched,evo,女王诞生庆典快到了，所以根本没客人来这里。,マオ婆さんからみなさんのことは伺いましたけど……,
82406,mp3041_01,1198,487,1180,433,,,unmatched,evo,我在这里看店时，无聊得都快睡着了……,多分この村には、何の手掛かりもないと思いますよ。,
82407,mp3041_01,1200,499,1194,463,,,unmatched,evo,啊，是你们啊……工作辛苦了。,まあ、せめて土産物でも眺めながらゆっくりしていってください。,
82408,mp3041_01,1208,523,1196,475,,,unmatched,evo,我听毛婆婆说了你们的事情……,残念ですが、この村には何の手掛かりもないと思いますよ。,
82409,mp3041_01,1210,535,1198,487,,,unmatched,evo,我想，这个村子里应该不会有什么线索。,でもせっかくですし土産に温泉タマゴなんてどうです？,
82410,mp3041_01,1230,571,1200,499,,,unmatched,evo,不过，既然都来了，就看看这里的特产吧。,ツァイスの事件の話で大人たちは大騒ぎですが……,
