RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
79711,mp3010_02,1152,515,133173,133200,,,unmatched,evo,没有任何发现。,朝、支配人に言われたんですけど……,
79712,mp3010_02,1154,527,133221,133188,,,unmatched,evo,调查了书架。,お客様がいない場所ではがんばっていいそうなんです！,
79713,mp3010_02,1156,539,133223,133200,,,unmatched,evo,没有任何发现。,えへへっ、今日は今までの分もがんばりますよ～。,
79714,mp3010_02,1164,563,1152,515,,,unmatched,evo,今天早上主管这么对我说……,よしっ、と。まずはこの部屋の清掃ね！,
79715,mp3010_02,1166,575,1154,527,,,unmatched,evo,要在没有客人的地方努力！,さあ、エマ。気合入れていくのよ～。,
79716,mp3010_02,1180,605,1156,539,,,unmatched,evo,呵呵，今天我要连过去的份一起努力哦～,よしっ、と。この部屋は清掃完了！,
79717,mp3010_02,1182,617,1164,563,,,unmatched,evo,好的，那就……首先打扫这房间！,残りは隣の部屋だけね。さあ、次もがんばっ……,
79718,mp3010_02,1184,629,1166,575,,,unmatched,evo,那么，艾玛。要拿出气势来哦～,……おっとと。がんばっちゃいけないんだ。,
79719,mp3010_02,1186,641,1180,605,,,unmatched,evo,好的，这个房间已经打扫完了！,さあ、がんばらない。がんばらないぞ……と。,
79720,mp3010_02,1194,665,1182,617,,,unmatched,evo,剩下的只有隔壁了。那么，接下来也要加油……,がんばってるとこ見つかったらまた支配人に怒られちゃうわ。,
79721,mp3010_02,1196,677,1184,629,,,unmatched,evo,……哦。不能太努力了。,さあ、次もがんばらないでいくわよー。,
79722,mp3010_02,1210,707,1186,641,,,unmatched,evo,好，不努力。不努力哦……,ふう……,
79723,mp3010_02,1212,755,1194,665,,,unmatched,evo,我努力干活的样子被主管看见，又让她生气了。,支配人に『がんばりすぎ』って怒られちゃいました……,
79724,mp3010_02,1214,767,1196,677,,,unmatched,evo,那么接下来我就不这么努力干活了。,私まだ新米なんだし、がんばるのは当たり前だと思うんですけど……,
79725,mp3010_02,1222,755,1210,707,,,unmatched,evo,呼……,支配人に『がんばりすぎ』って怒られちゃいました……,
79726,mp3010_02,1224,767,1212,719,,,unmatched,evo,主管训斥我，说我『努力过度』什么的……,私まだ新米なんだし、がんばるのは当たり前だと思うんですけど……,
79727,mp3010_02,1236,791,1214,767,,,unmatched,evo,我是个新来的，工作努力应该是理所当然的啊……,先ほど学者風のお客様が教えてくれたんですけど……,
79728,mp3010_02,1238,803,1222,755,,,unmatched,evo,主管训斥我，说我“努力过度”什么的……,なんと中央工房が襲撃されたそうなんです！,
79729,mp3010_02,1240,815,1224,767,,,unmatched,evo,我是个新来的，工作努力应该是理所当然的啊……,びっくりしたでしょ？私もびっくりです！,
79730,mp3010_02,1251,893,1236,791,,,unmatched,evo,刚才，有个学者打扮的客人告诉我……,うーん、なんか町の様子が変なんですけどー……,
79731,mp3010_02,1253,905,1238,803,,,unmatched,evo,没想到中央工房竟然被袭击了！,支配人に聞いても教えてくれないんです。,
79732,mp3010_02,1255,869,1240,815,,,unmatched,evo,吓了一跳吧？我也很吃惊呢！,うー、かと言ってお客様にお聞きするわけにも……,
79733,mp3010_02,1263,893,1251,893,,,unmatched,evo,唔～总觉得城里的气氛有点奇怪……,うーん、なんか町の様子が変なんですけどー……,
79734,mp3010_02,1265,905,1253,905,,,unmatched,evo,我问过主管，她也不告诉我。,支配人に聞いても教えてくれないんです。,
79735,mp3010_02,1267,917,1255,869,,,unmatched,evo,不过，总不能向客人打听吧……,ああっ、気になるー。,
79736,mp3010_02,1279,941,1263,893,,,unmatched,evo,唔～总觉得城里的气氛有点奇怪……,いらっしゃいませー！,
79737,mp3010_02,1281,953,1265,905,,,unmatched,evo,我问过主管，她也不告诉我。,ツァンラート・ホテルへようこそー！,
79738,mp3010_02,1290,977,1267,917,,,unmatched,evo,啊啊，我有些在意呢。,よしっ、ここの部屋も完璧ね。,
79739,mp3010_02,1292,989,1279,941,,,unmatched,evo,欢迎光临～！,さあー、次行くわよ次！,
79740,mp3010_02,1303,1019,1281,953,,,unmatched,evo,欢迎来到蔡恩拉德酒店！,あ、おはようございます！わ、私、新人のエマと申します！,
79741,mp3010_02,1305,1031,1290,977,,,unmatched,evo,好，这间房间也打扫干净了。,今日も精一杯がんばらせて頂きます！どうぞごゆっくり！,
79742,mp3010_02,1307,1043,1292,989,,,unmatched,evo,那我就去打扫下一间吧！,……て、あれ？,
79743,mp3010_02,1309,1055,1303,1019,,,unmatched,evo,你、你们好！我、我是新人艾玛！,良く見たらお泊りのお客様じゃない？,
79744,mp3010_02,1317,1079,1305,1031,,,unmatched,evo,今天我也会更加用心拼命努力的。祝您住宿愉快！,あ、あの失礼しました！,
79745,mp3010_02,1319,1091,1307,1043,,,unmatched,evo,……哎？,ご宿泊の際にはぜひ当ホテルを！,
79746,mp3010_02,1331,1115,1309,1055,,,unmatched,evo,你们看上去好像不是在这里住宿的客人啊。,シーツを換えたら、次は備品の点検……っと。,
79747,mp3010_02,1333,1127,1317,1079,,,unmatched,evo,刚、刚才真的是失礼了。,仕事は山ほどあるし、さあ、がんばるのよエマ！,
79748,mp3010_02,2072,1363,1319,1091,,,unmatched,evo,想要住宿的话，请一定要来我们酒店哦。,いらっしゃませ。ツァンラート・ホテルへようこそ。,
79749,mp3010_02,2074,1375,1331,1115,,,unmatched,evo,床单换好后，接下来要清点家具用品……,今ならお好きなお部屋をご用意できますわよ。,
79750,mp3010_02,2076,1387,1333,1127,,,unmatched,evo,工作量像山一样多，加油吧艾玛！,どうぞご利用くださいね。,
79751,mp3010_02,2084,1411,2072,2035,,,unmatched,evo,欢迎光临。这里是蔡恩拉德酒店。,今日はエマさんにもがんばって仕事をしてもらうつもりですわ。,
79752,mp3010_02,2086,1423,2074,1375,,,unmatched,evo,现在随时可以给您准备您喜欢的房间。,次のお客様が見えるまでに全客室を完璧な状態にしておかねばなりませんからね。,
79753,mp3010_02,2088,1435,2076,1387,,,unmatched,evo,请务必来我们这里住宿。,ホテル業の裏方は時間との戦いなんですよ。,
79754,mp3010_02,2102,1465,2084,1411,,,unmatched,evo,今天也要和艾玛好好谈谈，让她努力工作才行。,ふう、エマさんを注意したまでは良かったんですけど。,
79755,mp3010_02,2104,1477,2086,1423,,,unmatched,evo,在下一批客人来之前，必须将全部客房收拾得一尘不染。,どうも私の言ったことを勘違いしてるみたいなんです。,
79756,mp3010_02,2106,1513,2088,1435,,,unmatched,evo,经营酒店就是在和时间打仗呢。,はあ、やっぱりツァイスっ子の扱いは難しいですわ。,
79757,mp3010_02,2114,1513,2102,1465,,,unmatched,evo,唉，虽然提醒过了艾玛。,はあ、やっぱりツァイスっ子の扱いは難しいですわ。,
79758,mp3010_02,2116,1525,2104,1477,,,unmatched,evo,她似乎误解了我叮嘱她的话。,……なんて言ってる私も、生粋のツァイス市民なんですけどね。,
79759,mp3010_02,2130,1555,2106,1513,,,unmatched,evo,唉，果然蔡斯这地方的孩子就是麻烦。,はあ、まったくあれほど注意したのに……,
79760,mp3010_02,2132,1567,2114,1513,,,unmatched,evo,唉，果然蔡斯这地方的孩子就是麻烦。,エマさんったらどうしてあんな大声で挨拶するのかしら。,
79761,mp3010_02,2134,1579,2116,1525,,,unmatched,evo,……不过其实我自己也是个纯粹的蔡斯人呢。,まだ新人で力が入っちゃうのは分かるんだけど……,
79762,mp3010_02,2136,1639,2130,1555,,,unmatched,evo,唉，真是的，我都那样提醒她了……,お客様をびっくりさせてどうするのよ。,
79763,mp3010_02,2144,1615,2132,1627,,,unmatched,evo,她为什么要用那么大的声音和别人打招呼呢？,はあ、まったくエマさんときたら……,
79764,mp3010_02,2146,1627,2134,1579,,,unmatched,evo,虽说我知道她作为新来的干活很卖力……,どうしてあんな大声で挨拶するのかしら。,
79765,mp3010_02,2148,1639,2136,1591,,,unmatched,evo,可要是吓走了客人，那该怎么办啊？,お客様をびっくりさせてどうするのよ。,
79766,mp3010_02,2160,1663,2144,1615,,,unmatched,evo,唉，真是的。提到艾玛……,あら、いらっしゃいませ。,
79767,mp3010_02,2162,1675,2146,1627,,,unmatched,evo,她为什么要用那么大的声音和别人打招呼呢？,こんな夜遅くまでお仕事お疲れ様です。,
79768,mp3010_02,2171,1699,2148,1639,,,unmatched,evo,要是吓走了客人，那该怎么办啊？,それにしても襲撃事件とは……,
79769,mp3010_02,2173,1711,2160,1663,,,unmatched,evo,啊，欢迎光临。,驚きましたが、私たち従業員が動揺すればお客様の間にも不安が広がります。,
79770,mp3010_02,2175,1723,2162,1675,,,unmatched,evo,工作到这么晚，真是辛苦了。,普段と変わらぬサービスをご提供すること……,
79771,mp3010_02,2177,1735,2171,1699,,,unmatched,evo,没想到工房竟然发生了袭击事件……,それがお客様のご安心にもつながるはずです。,
79772,mp3010_02,2186,1759,2173,1711,,,unmatched,evo,虽然感到很震惊，不过连我们酒店从业人员都紧张起来，那么就会把不安传染给客人。,先ほどから工房区の方が騒がしいですわね。,
79773,mp3010_02,2188,1771,2175,1723,,,unmatched,evo,一定要像平常那样为各位客人提供服务……,まさか、事故でもあったのかしら？,
79774,mp3010_02,2199,1801,2177,1735,,,unmatched,evo,那样客人们应该也会感到安心。,ホテルでの接客ではお客様を緊張させないようさり気なさが大切なんですが……,
79775,mp3010_02,2201,1813,2186,1759,,,unmatched,evo,从刚才开始，工房那边就很吵闹。,ツァイスの人たちにそういう力を抜いた自然なサービスを求めてもなかなか分かってくれないんです。,
79776,mp3010_02,2203,1873,2188,1771,,,unmatched,evo,难道出事了？,とにかく真面目にがんばるのがツァイス人ですからね。,
79777,mp3010_02,2205,1837,2199,1801,,,unmatched,evo,接待客人的时候，为了不让客人紧张，表现得镇定自如也是很重要的……,どうしても肩に力が入っちゃうんですよ。,
79778,mp3010_02,2213,1861,2201,1813,,,unmatched,evo,但你要蔡斯人学会那种不做作的服务技巧，他也不一定能听懂。,ツァイスの人たちにさり気ないサービスを要求してもなかなか分かってくれないんです。,
79779,mp3010_02,2215,1873,2203,1873,,,unmatched,evo,总之，蔡斯人的本色就是认真和勤奋。,とにかく真面目にがんばるのがツァイス人ですからね。,
79780,mp3010_02,2217,1885,2205,1837,,,unmatched,evo,不知不觉神经就会绷得紧紧的。,……もちろんご存知の通り、例外もたくさんいますけれど。,
79781,mp3010_02,2229,1909,2213,1861,,,unmatched,evo,你要蔡斯人学会那种不做作的服务技巧，他也不一定能听懂。,はあ、昨晩はお客様にご迷惑をおかけしてしまいました。,
79782,mp3010_02,2231,1921,2215,1873,,,unmatched,evo,总之，蔡斯人的本色就是认真和勤奋。,すぐに復旧したからまだ良かったものの……,
79783,mp3010_02,2233,1933,2217,1885,,,unmatched,evo,……当然如您所知，也有不少例外。,オーブメントの灯りのない夜なんて導力革命後、初めてじゃないかしら。,
79784,mp3010_02,2244,2035,2229,1909,,,unmatched,evo,呼，昨晚真是给客人添麻烦了。,いらっしゃいませ。ツァンラート・ホテルへようこそ。,
