RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
64092,mp1110,4664,4581,4664,,,,unmatched,evo,我还有不少生意等着谈呢……,色々商談や買い付けを予定してたんやけど……,
64093,mp1110,4666,4593,4666,,,,unmatched,evo,这下要对很多人失约了。,みーんな、ダメになってもうたわ。,
64094,mp1110,4668,4605,4668,,,,unmatched,evo,回到柏斯之后，必须要赶快去向大家道歉。,ボースに帰ったらまず色んな人に謝らんとな。,
64095,mp1110,4677,4629,4677,,,,unmatched,evo,话说回来，你们竟然会找到这种地方。,けど、ようこんな場所見つけて乗り込んできたわ。,
64096,mp1110,4679,4641,4679,,,,unmatched,evo,游击士这活儿还真是不容易啊。,遊撃士いうのも大変な職業やなぁ。,
64097,mp1110,4762,4703,4762,,,,unmatched,evo,总之，大家都平安无事，真是万幸。,ともかく、みんな無事でよかったよ。,
64098,mp1110,4771,4727,4771,,,,unmatched,evo,太好了～总算可以继续旅行了。,やっと、これで旅行を再開できるよ。,
64099,mp1110,4773,4739,4773,,,,unmatched,evo,这次真是被关了好久啊。,ずいぶん足止めを受けてしまったなぁ。,
64100,mp1110,4868,4797,4868,,,,unmatched,evo,你们要去追击那些空贼吧？虽然帮不上忙，但我会为你们加油的。,今、あいつらを追いつめてるの？力になれないけどここで応援するわ。,
64101,mp1110,4870,4809,4870,,,,unmatched,evo,加油吧～！,頑張れー！,
64102,mp1110,4879,4833,4879,,,,unmatched,evo,我专程去柏斯超市购物，但买的东西竟然都被那些空贼抢走了。,せっかくボースマーケットで買ったものもアイツらに全部取り上げられちゃったのよ。,
64103,mp1110,4881,4845,4881,,,,unmatched,evo,游击士啊，帮我夺回来吧！,遊撃士さん、取り戻してよ！,
64104,mp1110,4964,4905,4964,,,,unmatched,evo,家人肯定很担心我……,家族もきっと心配してるわね……,
64105,mp1110,4973,4929,4973,,,,unmatched,evo,谢谢你们，游击士！,ありがとう、遊撃士さん！,
64106,mp1110,4975,4941,4975,,,,unmatched,evo,这下终于可以回家了。,これでやっと家に帰れるわ。,
64107,mp1110,5126,5005,5126,,,,unmatched,evo,空贼团的老大非常可怕……,空賊団のボスはスゴク怖かったけど……,
64108,mp1110,5128,5017,5128,,,,unmatched,evo,但那些团员却让人恨不起来。,団員たちはどこか憎めないんだよね。,
