RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
82137,mp3030,4895,4674,9751,,,,unmatched,evo,好了，快点把药拿给那位伤者服用吧。,工房船から戻ってきたあとフェイ先輩、また元気ないんだよ。,
82138,mp3030,4897,4686,9766,,,,unmatched,evo,嗯，好的！,も、もしかして、元カレとの関係に何か変化でも？,
82139,mp3030,4908,4716,9770,,,,unmatched,evo,教区长！太谢谢您了！,はああ～……,
82140,mp3030,4910,4788,4895,,,,unmatched,evo,从工房船回来之后，绯前辈还是没什么精神。,さっき仕事中にフェイ先輩に怒られちゃったんだ。,
82141,mp3030,4912,4800,4897,,,,unmatched,evo,莫、莫非她和前男友的关系发生什么变化了？,きっと先輩、僕のことダメな奴だと思ったろうな……,
82142,mp3030,4914,4812,4908,,,,unmatched,evo,唉……,うう、せっかく先輩が彼氏と別れてチャンスが来たっていうのに……,
82143,mp3030,4916,4824,4910,,,,unmatched,evo,刚才在工作的时候，被绯前辈骂了一顿。,はああ、僕ってダメな奴だよ。,
82144,mp3030,4924,4788,4912,,,,unmatched,evo,前辈肯定觉得我是个没用的家伙……,さっき仕事中にフェイ先輩に怒られちゃったんだ。,
82145,mp3030,4926,4800,4914,,,,unmatched,evo,呜呜，好不容易等到前辈和男友分手，本以为自己有机会了……,きっと先輩、僕のことダメな奴だと思ったろうな……,
82146,mp3030,4928,4812,4916,,,,unmatched,evo,唉～我真没用啊。,うう、せっかく先輩が彼氏と別れてチャンスが来たっていうのに……,
82147,mp3030,4930,4824,4924,,,,unmatched,evo,刚才工作的时候，我又惹绯前辈生气了。,はああ、僕ってダメな奴だよ。,
82148,mp3030,4942,4848,4926,,,,unmatched,evo,前辈肯定觉得我是个没用的人……,うーんと、この缶を合わせると８本か……,
82149,mp3030,4944,4860,4928,,,,unmatched,evo,呜呜，好不容易才等到前辈和男友分手，本以为有机会了……,よし、リストの通りだ。,
82150,mp3030,4946,4872,4930,,,,unmatched,evo,唉，我真没用啊。,さてと、じゃあ後で工場の方もチェックしておくか。,
82188,mp3030,7312,7225,6893,,,,unmatched,evo,你是不是身体不舒服？,かなり強そうね……けど上等よ！,
82189,mp3030,7314,7237,6903,,,,unmatched,evo,啊哈哈！没事啦！,うん、二人でもやれることを示すとしよう！,
82304,mp3030,16280,,15181,,31489,ch0010081513,blockwise,evo,我来带路。,カルデア鍾乳洞……なんだか神秘的な場所ね。,カルデア鍾乳洞……なんだか神秘的な場所ね。
82305,mp3030,16282,,15189,,31490,ch0080081514,blockwise,evo,谢谢，那就麻烦你啦。,だが、奥の方から魔獣の気配がプンプンするぞ。,だが、奥の方から魔獣の気配がプンプンするぞ。
82306,mp3030,16300,,15193,,31491,ch0080081515,blockwise,evo,好，我们进去吧。,なかなか歯ごたえがありそうだ。,なかなか歯ごたえがありそうだ。
82307,mp3030,16313,,16280,,31492,ch0070081516,blockwise,evo,这里就是卡鲁迪亚钟乳洞啊……感觉是个很神秘的地方呢。,ふ、ふぇぇ……,ふ、ふぇぇ……
82308,mp3030,16318,,16282,,31493,ch0010081517,blockwise,evo,不过……充斥着魔兽的气息。,ティータ、恐かったら戻ってもいいんだからね？,ティータ、恐かったら戻ってもいいんだからね？
82309,mp3030,16325,,16300,,31494,ch0010081518,blockwise,evo,看来要花费一番力气了。,あんまり無理しちゃダメよ。,あんまり無理しちゃダメよ。
82310,mp3030,16332,,16313,,31495,ch0070081519,blockwise,evo,唔、唔……,だ、大丈夫だよ……恐いけど無理はしてないから。,だ、大丈夫だよ……恐いけど無理はしてないから。
82311,mp3030,16334,,16318,,31496,ch0070081520,blockwise,evo,缇妲，你要是害怕，现在回去也可以哦。,とにかく急いで『ゼムリア苔』を取りに行こう？,とにかく急いで『ゼムリア苔』を取りに行こう？
82312,mp3030,16343,,16325,,31497,ch0010081521,blockwise,evo,不必太勉强自己。,そうね……行くとしますか。,そうね……行くとしますか。
82313,mp3030,16347,,16332,,31498,ch0010081522,blockwise,evo,没、没关系……虽然有点害怕，但没问题的。,えっと、たしか洞窟湖のほとりに生えているって言ってたっけ？,えっと、たしか洞窟湖のほとりに生えているって言ってたっけ？
82314,mp3030,16357,,16334,,31499,ch0020081523,blockwise,evo,我们赶快去找“塞姆利亚苔藓”吧。,うん、そうみたいだね。,うん、そうみたいだね。
82315,mp3030,16362,,16343,,31500,ch0020081524,blockwise,evo,嗯，开始找吧。,ちなみに洞窟湖は鍾乳洞の北西方向にあるらしい。,ちなみに洞窟湖は鍾乳洞の北西方向にあるらしい。
82316,mp3030,16370,,16347,,31501,ch0080081525,blockwise,evo,记得是生长在……洞窟湖的湖畔吧？,ふむ、位置と方向を把握しながら慎重に進んだ方がよさそうだな。,ふむ、位置と方向を把握しながら慎重に進んだ方がよさそうだな。
82348,mp3030,20865,,20323,,32310,ch0010080919,blockwise,evo,嗯，还是赶快回城为好。,あの連中、こっちの方に逃げたのかな？,あの連中、こっちの方に逃げたのかな？
82349,mp3030,20876,,20333,,32311,ch0050080920,blockwise,evo,只要把刚才采到的苔藓送到城内的教会就行了吧？,いや、ハズレだな……真新しい足跡が見当たらねえ。,いや、ハズレだな……真新しい足跡が見当たらねえ。
82350,mp3030,20885,,20336,,32312,ch0020080921,blockwise,evo,嗯，快走吧。,偽装する余裕もなさそうですね。,偽装する余裕もなさそうですね。
82351,mp3030,20887,,20865,,32313,ch0070080922,blockwise,evo,那些家伙会不会从这边逃走呢？,ということは……１階に？,ということは……１階に？
82352,mp3030,20897,,20876,,32314,ch0010080923,blockwise,evo,不会的……并没看到新脚印。,うん、急ごう！,うん、急ごう！
82353,mp3030,22210,,20885,,32374,ch2090180720,vector_single (0.99),evo,他们也没有清除脚印的时间。,はああ～……………………,はああ〜……………………
82354,mp3030,22212,,20887,,32375,ch2090180721,blockwise,evo,也就是说……他们去一楼了？,……僕ってだめな奴だな。,……僕ってだめな奴だな。
82355,mp3030,22214,,20897,,32376,ch0010180722,blockwise,evo,嗯，快追！,？？？,？？？
82356,mp3030,22216,,22210,,32377,ch0010180723,blockwise,evo,呼………………,な、なんか落ち込んでるみたいね。,な、なんか落ち込んでるみたいね。
82357,mp3030,22225,,22212,,32378,ch2090180724,blockwise,evo,……我真没用啊。,ん？　ああ…………,ん？　ああ…………
82358,mp3030,22228,,22214,,32379,ch2090180725,blockwise,evo,？？？,まあ、ちょっと先輩に怒られちゃっただけだよ。,まあ、ちょっと先輩に怒られちゃっただけだよ。
82359,mp3030,22230,,22216,,32380,ch2090180726,blockwise,evo,你的情绪似乎很消沉啊。,…………で、何か用かい？,…………で、何か用かい？
82360,mp3030,22241,,22225,,32381,ch0010180727,blockwise,evo,嗯？哦……,あ、うん。ちょっと聞きたいことがあるの。,あ、うん。ちょっと聞きたいことがあるの。
82361,mp3030,22245,,22228,,32382,ch0010180728,blockwise,evo,唉，也没什么，只是刚才被前辈训斥了一顿而已。,実はいま、運搬車に使う小型のオーバルエンジンを探してるのよ。,実はいま、運搬車に使う小型のオーバルエンジンを探してるのよ。
82362,mp3030,22247,,22230,,32383,ch0010180729,blockwise,evo,……你们找我有什么事？,で、どうもこの辺りがその保管場所らしいんだけど……,で、どうもこの辺りがその保管場所らしいんだけど……
82363,mp3030,22249,,22241,,32384,ch0010180730,blockwise,evo,哦，我们有件事情想问您。,どこにあるか分からない？,どこにあるか分からない？
82364,mp3030,22251,,22245,,32385,ch2090180731,blockwise,evo,我们正在寻找运输车用的小型导力引擎。,運搬車の駆動オーブメント？,運搬車の駆動オーブメント？
82365,mp3030,22253,,22247,,32386,ch2090180732,blockwise,evo,它好像就存放在这里……,そんなもんどうするんだい？,そんなもんどうするんだい？
82366,mp3030,22261,,22249,,32387,ch0020180733,blockwise,evo,您知道具体在哪里吗？,街道で運搬車が立ち往生しているんですが……,街道で運搬車が立ち往生しているんですが……
82367,mp3030,22265,,22251,,32388,ch0020180734,blockwise,evo,运输车用的驱动导力器吗？,どうもオーバルエンジンの故障が原因のようなんです。,どうもオーバルエンジンの故障が原因のようなんです。
82368,mp3030,22268,,22253,,32389,ch2090180735,blockwise,evo,你们找那种东西干什么？,ああ、なるほど納得いったよ。,ああ、なるほど納得いったよ。
82369,mp3030,22270,,22261,,32390,ch2090180736,blockwise,evo,运输车在郊外出了故障……,つまり、交換用のパーツが欲しいってことだね。,つまり、交換用のパーツが欲しいってことだね。
82370,mp3030,22272,,22265,,32391,ch2090180737,blockwise,evo,似乎是导力引擎方面的问题。,そのくらいお安いご用さ。ちょっと待っててくれよな。,そのくらいお安いご用さ。ちょっと待っててくれよな。
82371,mp3030,22318,,22268,,32392,ch2090180738,blockwise,evo,哦，原来如此，我明白了。,お待たせ。,お待たせ。
