RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
71325,mp2051_05,1207,248,1207,,,,unmatched,evo,扎古这次又跑到哪里了？,ザックったら今度はどこに行ったのかしら？,
71326,mp2051_05,1209,260,1209,,,,unmatched,evo,我还想让他去卢安买东西呢……,ルーアンまでお使いに行ってもらおうと思ったのに……,
71327,mp2051_05,1220,290,1220,,,,unmatched,evo,听说那些犯人之前藏在巴伦诺灯塔里。,バレンヌ灯台に犯人たちが隠れていたんですって？,
71328,mp2051_05,1222,326,1222,,,,unmatched,evo,不知看守灯塔的弗科特爷爷是否平安……,灯台守のフォクトさんは大丈夫なのかしら……,
71329,mp2051_05,1230,326,1230,,,,unmatched,evo,不知看守灯塔的弗科特爷爷是否平安……,灯台守のフォクトさんは大丈夫なのかしら……,
71330,mp2051_05,1242,350,1242,,,,unmatched,evo,扎古去游击士协会通报情况了。,ザックは遊撃士協会まで通報に行ってくれていたのね。,
71331,mp2051_05,1244,362,1244,,,,unmatched,evo,弟弟在关键时刻还是很可靠的。,いざという時には本当に頼りになる弟だわ。,
71332,mp2051_05,1255,392,1255,,,,unmatched,evo,那些孩子都哭着回来了……,子供たちが泣きながら帰ってきたみたいだけど……,
71333,mp2051_05,1257,404,1257,,,,unmatched,evo,真让人担心啊……是不是出什么事了？,心配だわ……何があったのかしら？,
71334,mp2051_05,1265,428,1265,,,,unmatched,evo,说起来，扎古去哪里了……,そういえばザックはどこへ行ったのかしら……,
71335,mp2051_05,1281,464,1281,,,,unmatched,evo,啊，是各位游击士……,あ、遊撃士のみなさん……,
71336,mp2051_05,1283,476,1283,,,,unmatched,evo,我叔叔还没回来呢。,叔父はまだ戻って来てないんです。,
71337,mp2051_05,1285,,1285,,1065,ch0010150201,vector_single (1.00),evo,哦，别担心。,ううん、もう大丈夫よ。,うん、もう大丈夫。
71338,mp2051_05,1287,500,1287,,,,unmatched,evo,你叔叔现在已经精神抖擞地去卢安了。,今頃、叔父さんは元気にルーアンに向かってるはず。,
71339,mp2051_05,1289,512,1289,,,,unmatched,evo,哎？,え？,
71340,mp2051_05,1291,,1291,,,,conflict,evo,怎么回事？,どういうことです？,
71341,mp2051_05,1293,536,1293,,,,unmatched,evo,您叔叔在古罗尼山道被魔兽袭击时，我们刚好赶到。,叔父さんがクローネ山道で魔獣に襲われてるところに偶然出くわしたんです。,
71342,mp2051_05,1295,548,1295,,,,unmatched,evo,他并没有受伤，请您放心。,お怪我はなかったので安心してください。,
71343,mp2051_05,1297,,1297,,11618,ch0010151307,vector_single (0.99),evo,啊，是这样啊。,まあ、そうだったの。,あ、そうだったんだ。
71344,mp2051_05,1299,620,1299,,,,unmatched,evo,不好意思，给你们添麻烦了……,すみませんでしたね。お手数をおかけしちゃって……,
71345,mp2051_05,1301,584,1301,,,,unmatched,evo,真是的，遇到这种事情，总该回家说一声啊。,でも、そういうことなら叔父さんも家に寄ってひとこと言ってくれればいいのに。,
71346,mp2051_05,1303,596,1303,,,,unmatched,evo,真是的，他也太性急了。,もう、本当にせっかちなんだから。,
71347,mp2051_05,1311,620,1311,,,,unmatched,evo,不好意思，给你们添麻烦了……,すみませんでしたね。お手数をおかけしちゃって……,
71348,mp2051_05,1313,632,1313,,,,unmatched,evo,真是的，叔叔也太性急了。,もう、叔父さんって本当にせっかちなんだから。,
71349,mp2051_05,1325,656,1325,,,,unmatched,evo,我以前和扎古、叔叔生活在一起。,以前はザックと叔父の３人で暮らしていたのよ。,
71350,mp2051_05,1327,668,1327,,,,unmatched,evo,奥维德叔叔已经离家好几年了……,オーヴィッドおじさんが出ていってからもう何年も経つけど……,
71351,mp2051_05,1329,680,1329,,,,unmatched,evo,虽然他偶尔也会回来，但很快就会再次外出。,たまに戻ってきたと思ったらすぐどこかに出かけちゃうの。,
71352,mp2051_05,1331,692,1331,,,,unmatched,evo,呼，我可不希望扎古以后也变成那样……,ふう、ザックにはああならないで欲しいわ……,
71353,mp2051_05,1351,776,1351,,,,unmatched,evo,听说孤儿院的火灾是人为造成的。,孤児院の火事って放火だったんですって？,
71354,mp2051_05,1353,740,1353,,,,unmatched,evo,好过分啊……犯人为什么要做那种事……,ひどいわ……何のためにそんなことを……,
71355,mp2051_05,1355,752,1355,,,,unmatched,evo,我稍后要去卡拉小姐那里帮忙。,私も後でカーラさんのところへ手伝いにいかなきゃ。,
71356,mp2051_05,1363,776,1363,,,,unmatched,evo,听说孤儿院的火灾是人为造成的。,孤児院の火事って放火だったんですって？,
71357,mp2051_05,1365,788,1365,,,,unmatched,evo,好过分啊……,ひどいわ……,
71358,mp2051_05,1379,866,1379,,,,unmatched,evo,昨天晚上听说孤儿院着火之后，扎古马上就飞奔而出了。,昨晩、孤児院の火事を知ってザックは飛び出て行ったわ。,
71359,mp2051_05,1381,830,1381,,,,unmatched,evo,他好像还在处理善后工作。,今はまだ火事の後かたづけをしてるみたい。,
71360,mp2051_05,1383,878,1383,,,,unmatched,evo,在这种时候，他还真靠得住。,ああいうところはとても頼りになるのよね。,
71361,mp2051_05,1391,866,1391,,,,unmatched,evo,昨天晚上听说孤儿院着火之后，扎古马上就飞奔而出了。,昨晩、孤児院の火事を知ってザックは飛び出て行ったわ。,
71362,mp2051_05,1393,878,1393,,,,unmatched,evo,在这种时候，他还真靠得住。,ああいうところはとても頼りになるのよね。,
71363,mp2051_05,1407,956,1407,,,,unmatched,evo,唉，总是担心弟弟的话，我什么时候才能结婚啊。,あーあ、弟の心配ばかりしていたらいつまでも結婚できないわ。,
71364,mp2051_05,1409,968,1409,,,,unmatched,evo,但在扎古成家之前，我还是很担心他……,でも、ザックがきちんと家庭持つまでは心配で心配で……,
71365,mp2051_05,1411,932,1411,,,,unmatched,evo,实在是没办法先考虑自己的未来。,とても自分のことを先に考えるなんて出来ないのよね。,
71366,mp2051_05,1419,956,1419,,,,unmatched,evo,唉，总是担心弟弟的话，我什么时候才能结婚啊。,あーあ、弟の心配ばかりしていたらいつまでも結婚できないわ。,
71367,mp2051_05,1421,968,1421,,,,unmatched,evo,但在扎古成家之前，我还是很担心他……,でも、ザックがきちんと家庭持つまでは心配で心配で……,
71368,mp2051_05,1435,1046,1435,,,,unmatched,evo,扎古对自己的未来有什么想法呢……,ザックは将来どうする気なのかしら……,
71369,mp2051_05,1437,1010,1437,,,,unmatched,evo,如果不认真工作，就不会有女孩子愿意嫁给他。,ちゃんと仕事につかないとお嫁さんにも来てもらえないわ。,
71370,mp2051_05,1439,1058,1439,,,,unmatched,evo,他从小时候开始就一直让我很操心。,あの子ったら昔から心配ばかりかけるんだから。,
71371,mp2051_05,1447,1046,1447,,,,unmatched,evo,扎古对自己的未来有什么想法呢……,ザックは将来どうする気なのかしら……,
71372,mp2051_05,1449,1058,1449,,,,unmatched,evo,他从小时候开始就一直让我很操心。,あの子ったら昔から心配ばかりかけるんだから。,
71373,mp2051_05,1461,1082,1461,,,,unmatched,evo,有没有看到一个男孩？,男の子を見てないかって？,
71374,mp2051_05,1463,1094,1463,,,,unmatched,evo,这个村子里只有卢希娅一个小孩，所以你们说的那个男孩不是这个村子的人……,この村の子供といったらルシアちゃんだけだから村の子じゃないわね……,
71375,mp2051_05,1474,1172,1474,,,,unmatched,evo,扎古原本在卢安市工作，但已经被开除了，所以回到了村子。,ザックったらルーアンの仕事を首になって戻ってきたの。,
71376,mp2051_05,1476,1184,1476,,,,unmatched,evo,真是的，他到底有没有认真考虑自己的将来呢？,まったく、ちゃんと将来のことを考えているのかしら。,
71377,mp2051_05,1478,1148,1478,,,,unmatched,evo,我这个当姐姐的都替他担心。,お姉さんとしては心配になっちゃうわよ。,
71378,mp2051_05,1486,1172,1486,,,,unmatched,evo,扎古原本在卢安市工作，但已经被开除了，所以回到了村子。,ザックったらルーアンの仕事を首になって戻ってきたの。,
71379,mp2051_05,1488,1184,1488,,,,unmatched,evo,真是的，他到底有没有认真考虑自己的将来呢？,まったく、ちゃんと将来のことを考えているのかしら。,
71380,mp2051_05,1861,1542,1861,,,,unmatched,evo,听说你们救了我叔叔？,あんたたちがおじさんを助けてくれたのか？,
71381,mp2051_05,1863,1554,1863,,,,unmatched,evo,真是非常感谢。在你们百忙之中还麻烦你们。,ホント、ありがとな。忙しいときに大変だっただろ。,
