RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
53161,mp0010_01,683,573,683,,,,unmatched,evo,哼……,フ、フン……,
53162,mp0010_01,685,585,685,,,,unmatched,evo,既然你们救了我，就姑且道个谢吧。,助けてくれたんだから一応礼を言っとくぜ。,
53163,mp0010_01,687,597,687,,,,unmatched,evo,还、还有……,そ、それからな……,
53164,mp0010_01,689,609,689,,,,unmatched,evo,虽然很不服气，不过艾丝蒂尔还算不错啦，也挺帅的。,悔しいけど、エステルもまあまあカッコよかったぜ。,
53165,mp0010_01,691,621,691,,,,unmatched,evo,不过，还远远比不上卡西乌斯叔叔。,ま、カシウスおじさんにはかなわないけどな。,
53166,mp0010_01,699,645,699,,,,unmatched,evo,我决定了！,決めたぜ！,
53167,mp0010_01,701,657,701,,,,unmatched,evo,以后一定要当游击士！,オレもゼッタイブレイサーになってやる！,
53168,mp0010_01,874,725,874,,,,unmatched,evo,原来爸爸懂那么多事情，我以前都不知道。,今まで気づかなかったけどうちのお父さんって色々なこと知ってるんだよ。,
53169,mp0010_01,876,737,876,,,,unmatched,evo,大人果然很了不起啊……,やっぱり大人の人ってすごいな……,
53170,mp0010_01,888,773,888,,,,unmatched,evo,艾丝蒂尔姐姐，今天真是谢谢你了。,エステルお姉ちゃん今日は本当にありがとう。,
53171,mp0010_01,890,785,890,,,,unmatched,evo,你们要是没来救我们，后果真是不敢想象。,お姉ちゃんたちが来てくれなかったら僕たちどうなってたんだろう。,
53172,mp0010_01,892,839,892,,,,unmatched,evo,鲁克虽然嘴硬，但心里肯定也很感谢你们。,ルックもああ言ってたけどお姉ちゃんに感謝してると思うよ。,
53173,mp0010_01,894,851,894,,,,unmatched,evo,别再生他的气啦。,あまり怒らないであげてね。,
53174,mp0010_01,903,839,903,,,,unmatched,evo,鲁克虽然嘴硬，但心里肯定也很感谢你们。,ルックもああ言ってたけどお姉ちゃんに感謝してると思うよ。,
53175,mp0010_01,905,851,905,,,,unmatched,evo,别再生他的气啦。,あまり怒らないであげてね。,
53176,mp0010_01,1432,929,1432,,,,unmatched,evo,我儿子阿斯顿在关所工作，平时很少回家……,息子のアストンは仕事で関所からなかなか帰って来ない……,
53177,mp0010_01,1434,941,1434,,,,unmatched,evo,孙子鲁克每天都跑到外面玩。,孫のルックは毎日外で遊んでばかりじゃ。,
53178,mp0010_01,1436,953,1436,,,,unmatched,evo,我还真有点寂寞呢。,さすがに私もちょっと寂しいねぇ。,
53179,mp0010_01,1445,977,1445,,,,unmatched,evo,我孙子鲁克的性格和邻居家的帕特正相反，但他们的关系却非常好。,性格は正反対じゃがうちのルックは隣のパットと仲がいいようだねぇ。,
53180,mp0010_01,1447,989,1447,,,,unmatched,evo,真希望鲁克能多学学帕特的优点啊。,ルックがパットのいいところを見習ってくれるといいんじゃが。,
53181,mp0010_01,1456,1013,1456,,,,unmatched,evo,主日学校上次开课时，鲁克乖乖地去听课了，真是少见。,ルックにしては珍しくこの前の日曜学校にはちゃんと行ったようじゃな。,
53182,mp0010_01,1458,1025,1458,,,,unmatched,evo,是不是有什么开心的事情呢？,何か楽しいことでもあったんじゃろうか。,
53183,mp0010_01,1469,1055,1469,,,,unmatched,evo,我儿子是王国军的士兵。,うちのせがれは王国軍の兵士でな。,
53184,mp0010_01,1471,1067,1471,,,,unmatched,evo,他以前在王都执勤，现在驻守在城市西边的威尔特关所。,前は王都にいたんじゃが今は西のヴェルテ関所で警備をしとるんじゃ。,
53185,mp0010_01,1473,1079,1473,,,,unmatched,evo,希望他回来之后好好教训鲁克一顿。,帰ってきたらルックをガツンと叱ってほしいのう。,
53186,mp0010_01,1481,1103,1481,,,,unmatched,evo,希望我儿子回来之后好好教训鲁克一顿。,せがれが帰ってきたらルックをガツンと叱ってほしいのう。,
53187,mp0010_01,1493,1127,1493,,,,unmatched,evo,鲁克还是和平时一样，飞快地跑出家门了……,ルックは今日も勢いよく飛び出していきおった……,
53188,mp0010_01,1495,1139,1495,,,,unmatched,evo,不知道他有没有好好反省自己惹的麻烦呢？,迷惑をかけた事はきちんと反省しとるんじゃろうか？,
53189,mp0010_01,1506,1169,1506,,,,unmatched,evo,鲁克最近实在是太调皮了。,ルックは最近特にワンパクが過ぎるわ。,
53190,mp0010_01,1508,1181,1508,,,,unmatched,evo,玩那么久都不回家，原来是跑到翡翠之塔了。,帰ってこないと思うてたら翡翠の塔まで遊びに行ったじゃと。,
53191,mp0010_01,1510,1193,1510,,,,unmatched,evo,幸亏游击士立刻赶来帮忙才没出大事……,遊撃士がすぐに助けてくれたからよかったものの……,
53192,mp0010_01,1518,1217,1518,,,,unmatched,evo,发生这种事，也许是因为我太过溺爱他了。,これも私が甘やかしたせいじゃろか。,
