RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
55565,mp0010_09,1119,284,1119,,,,unmatched,evo,新的菜式受到了广泛的好评。,新しいメニューは今のところ好評のようだな。,
55566,mp0010_09,1121,296,1121,,,,unmatched,evo,虽然刚才那么说，但伊莉莎的厨艺也确实进步了不少。,さっきはああ言ったが、エリッサの料理の腕前も上達してきた。,
55567,mp0010_09,1123,308,1123,,,,unmatched,evo,以后打算另外雇个服务生，让伊莉莎来厨房帮忙。,いずれは、ウェイトレスを別に雇って厨房を手伝ってもらうかな。,
55568,mp0010_09,1130,326,1130,,,,unmatched,evo,现在《亚班特酒馆》的员工们正在讨论要提出的新菜品。,今、《アーベント》の従業員同士で新メニュー案を出し合っているんだ。,
55569,mp0010_09,1132,338,1132,,,,unmatched,evo,不久之后就会增加美味的料理了，敬请期待。,近い内に美味しいメニューが増えるだろうから、期待していてくれ。,
55570,mp0010_09,1146,368,1146,,,,unmatched,evo,哟，雪拉扎德！你又来了啊。,よう、シェラザード！また来てくれたのか。,
55571,mp0010_09,1148,380,1148,,,,unmatched,evo,我进了几瓶你最喜欢喝的酒哦。,お前の好きそうな酒を仕入れておいたぜ。,
55572,mp0010_09,1150,452,1150,,,,unmatched,evo,一定要来喝啊。,是非呑んでいってくれよな。,
55573,mp0010_09,1154,410,1154,,,,unmatched,evo,哎呀，真开心。等工作告一段落了我就过来。,あら、嬉しいわね。仕事が一段落したら寄らせてもらうわ。,
55574,mp0010_09,1159,416,1159,,,,unmatched,evo,哎呀，真开心。等工作告一段落了我就过来。,あら、嬉しいわね。仕事が一段落したら寄らせてもらうわ。,
55575,mp0010_09,1170,440,1170,,,,unmatched,evo,我进了雪拉扎德你最喜欢喝的酒哦。,シェラザードの好きそうな酒を仕入れておいたぜ。,
55576,mp0010_09,1172,452,1172,,,,unmatched,evo,一定要来喝啊。,是非呑んでいってくれよな。,
