RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
69861,mp2010_13,4950,3667,4950,,,,unmatched,evo,啊，各位。,まあ、皆さん。,
69862,mp2010_13,4952,3679,4952,,,,unmatched,evo,请看，烛台已经回来了。,ご覧になってください。燭台が戻って来たんですよ。,
69863,mp2010_13,4956,,4956,,20189,ch0010170126,normalized,evo,啊，真的。,あっ、ほんとだ。,あっ、ほんとだ！
69864,mp2010_13,4961,,4961,,20189,ch0010170126,normalized,evo,啊，真的。,あっ、ほんとだ。,あっ、ほんとだ！
69865,mp2010_13,4968,3721,4968,,,,unmatched,evo,是谁找回来的？,誰が取り戻したの？,
69866,mp2010_13,4973,3727,4973,,,,unmatched,evo,是谁找回来的？,誰が取り戻したの？,
69867,mp2010_13,4978,3739,4978,,,,unmatched,evo,不，不是的。,いいえ、違います。,
69868,mp2010_13,4980,3751,4980,,,,unmatched,evo,不知什么时候，它自己回来了。,いつの間にかひとりでに戻っていたんです。,
69869,mp2010_13,4982,3763,4982,,,,unmatched,evo,真奇怪……,もう、何がなにやら……,
69870,mp2010_13,4986,3781,4986,,,,unmatched,evo,……这么说，是犯人主动归还的？,……ってことは、犯人が返したってこと？,
69871,mp2010_13,4991,3787,4991,,,,unmatched,evo,……这么说，是犯人主动归还的？,……ってことは、犯人が返したってこと？,
69872,mp2010_13,4998,3805,4998,,,,unmatched,evo,虽然知道犯人的目的并不是钱……但他的动机究竟是什么呢？,ミラ目当てじゃないのは分かってたけど……一体、犯人は何考えてるのよ。,
69873,mp2010_13,5003,3811,5003,,,,unmatched,evo,虽然知道犯人的目的并不是钱……但他的动机究竟是什么呢？,ミラ目当てじゃないのは分かってたけど……一体、犯人は何考えてるのよ。,
69874,mp2010_13,5010,3829,5010,,,,unmatched,evo,是什么时候回来的？,いつ戻って来たんですか？,
69875,mp2010_13,5015,3835,5015,,,,unmatched,evo,是什么时候回来的？,いつ戻って来たんですか？,
69876,mp2010_13,5020,3847,5020,,,,unmatched,evo,啊。,は、はい。,
69877,mp2010_13,5022,3859,5022,,,,unmatched,evo,这个……嗯……是老爷被捕的第二天。,ちょうど……その……旦那様がタイホされた次の日です。,
69878,mp2010_13,5026,,5026,,24193,ch0020170087,exact,evo,……是这样啊。,…………そうですか。,…………そうですか。
69879,mp2010_13,5031,,5031,,24193,ch0020170087,exact,evo,……是这样啊。,…………そうですか。,…………そうですか。
69880,mp2010_13,5038,3901,5038,,,,unmatched,evo,怎么回事？,それがどうかしたの？,
69881,mp2010_13,5043,,5043,,26505,ch0020050192,vector_search (0.88),evo,怎么回事？,それがどうかしたの？,どうしたの？
69882,mp2010_13,5050,3925,5050,,,,unmatched,evo,嗯…………这只是我的推测……,うん…………これは僕の推測だけど……,
