RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
95789,mp4061_01,5164,,44657,,58587,ch2330130684,exact,evo,难道是……！,そうそう、その鍵だよ。,そうそう、その鍵だよ。
95790,mp4061_01,5166,,44728,,58588,ch2330130685,exact,evo,喝────！,それがあれば奥にある《紋章の間》に行けるはずさ。,それがあれば奥にある《紋章の間》に行けるはずさ。
95791,mp4061_01,5174,,44771,,58654,ch2330130667,exact,evo,就是现在！了结它！,あそこの鍵は、スペアがどこかに保管されているんだ。,あそこの鍵は、スペアがどこかに保管されているんだ。
95792,mp4061_01,5176,,5164,5063,59019,ch2330130679,exact,evo,不错，就是那把钥匙。,確か、展示室のどこかに隠してあったと思ったけど……,確か、展示室のどこかに隠してあったと思ったけど……
95793,mp4061_01,5182,,5166,5075,58603,ch2330130686,blockwise,evo,只要有它，就可以进入《纹章之间》了。,助けてくれてありがとう。,助けてくれてありがとう。
95794,mp4061_01,5184,,5174,5093,58604,ch2330130687,blockwise,evo,还有一把备用钥匙存放在某个地方。,そうだ、もし疲れたらここに戻ってきて休むといい。,そうだ、もし疲れたらここに戻ってきて休むといい。
95795,mp4061_01,5186,,5176,5105,58605,ch2330130688,blockwise,evo,我记得是藏在展示室内的某处……,飲み物くらいおごらせてもらうよ。,飲み物くらいおごらせてもらうよ。
95808,mp4061_01,8367,,6885,6689,58368,ch2620130604,exact,evo,我们只要仔细调查每一个房间就好了。,な……なんだお前たち！？,な……なんだお前たち！？
95809,mp4061_01,8488,,6895,6749,58317,ch2620130605,exact,evo,要是再磨蹭下去，在庭园大道巡逻的那些家伙就该回来了。,不審者め、そこを動くな！,不審者め、そこを動くな！
95810,mp4061_01,9346,,6901,6785,58318,ch0010130608,normalized,evo,我们的动作要快一些。,は～、あせった。いきなり襲ってくるんだもん。,は〜、あせった。いきなり襲ってくるんだもん。
95811,mp4061_01,9352,,8367,7567,58319,ch0020130609,blockwise,evo,你……你们是什么人！？,まだ、かなりの数が離宮内に残っているみたいだ。,まだ、かなりの数が離宮内に残っているみたいだ。
95812,mp4061_01,9354,,8488,8053,58372,ch0020130610,blockwise,evo,可疑之徒！站在原地不许动！,定期的に中庭の廊下を巡回しているみたいだね。,定期的に中庭の廊下を巡回しているみたいだね。
95813,mp4061_01,9378,,9346,9050,58321,ch0080130611,blockwise,evo,呼～吓我一跳。突然之间就冲过来几个人。,仕方ない、見つかったら黙らせるしかなさそうだな。,仕方ない、見つかったら黙らせるしかなさそうだな。
95814,mp4061_01,10502,,9352,9086,58972,ch2330130620,exact,evo,离宫内还有很多特务兵。,あ、あなたたちは……？,あ、あなたたちは……？
95815,mp4061_01,10505,,9354,9098,58607,ch0010130621,exact,evo,他们似乎定时在中庭的走廊巡逻。,わわっ……けっこう集まってるわね。,わわっ……けっこう集まってるわね。
