RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
83195,mp3041_06,374,332,1175,,,,unmatched,evo,在热菜的时候准备面包不就好了嘛。,お～～い、リン。,
83196,mp3041_06,376,344,1183,,,,unmatched,evo,爸爸最怕做家务事，每次都做得很差。,お茶ぁ～～。,
83197,mp3041_06,966,443,1185,,,,unmatched,evo,这样竟然也能在旅馆里工作啊。,今日は観光客がいないせいかすごく村の中が静かだわ……,
83198,mp3041_06,968,419,374,,,,unmatched,evo,喂～～林。,このまま生誕祭までもう何事もないといいんだけど。,
83199,mp3041_06,976,443,376,,,,unmatched,evo,给我倒杯茶～～,今日は観光客がいないせいかすごく村の中が静かだわ……,
83200,mp3041_06,978,455,966,,,,unmatched,evo,村里今天好安静啊，是因为没有游客吗……,お陰でうちの娘なんかついさっきまで寝てたのよ。,
83201,mp3041_06,980,467,968,,,,unmatched,evo,希望在诞生庆典之前别再发生什么事情了。,……もう、どっかへ奉公に出してやろうかしら。,
83202,mp3041_06,994,497,976,,,,unmatched,evo,村里今天好安静啊，是因为没有游客吗……,もうすぐ女王生誕祭なのにどうも世の中が騒がしいわ……,
83203,mp3041_06,996,509,978,,,,unmatched,evo,外面没人吵闹，我女儿就睡了个大懒觉，刚刚才起床。,……ま、そんなこと気にしててもしょうがないわね。,
83204,mp3041_06,998,521,980,,,,unmatched,evo,……真是的，不然给她找点活干好了。,あたしは今晩の献立を考えなきゃならないんだから。,
83205,mp3041_06,1006,545,994,,,,unmatched,evo,女王诞生庆典快要召开了，但最近似乎很不太平啊……,主婦にとっては世の中の話なんかより今晩のおかずの方が重要なのよ。,
83206,mp3041_06,1008,557,996,,,,unmatched,evo,……算了，想这些也没用。,世間でなにが起きようと夜になればうちの娘はお腹をすかすんだから。,
83207,mp3041_06,1026,587,998,,,,unmatched,evo,我还是想想今天晚上做什么菜吧。,ツァイスの方では大変なことがあったみたいね。,
83208,mp3041_06,1028,599,1006,,,,unmatched,evo,对家庭主妇来说，今晚要做的菜比外面发生的大事更加重要。,最近、世の中がどうも騒がしくて怖いわ。,
83209,mp3041_06,1030,611,1008,,,,unmatched,evo,不管外面发生了什么事，只要一到晚上，我女儿肯定就会饿。,せめてこの村ではなにも起こらないといいんだけど……,
83210,mp3041_06,1039,635,1026,,,,unmatched,evo,蔡斯那边好像发生了不得了的大事啊。,ほらっ、リーシア。しゃきっとしなさい。,
83211,mp3041_06,1041,647,1028,,,,unmatched,evo,外面最近真乱，好可怕啊。,あたしなんか眠いの我慢してあんたの朝ごはん作ってるのよ。,
83212,mp3041_06,1052,677,1030,,,,unmatched,evo,只要这个村子别发生什么事就好……,リーシア！お腹がすいたんならあんたも手伝いなさい。,
83213,mp3041_06,1054,689,1039,,,,unmatched,evo,喂，莉西亚，别萎靡不振的。,その方が早くご飯ができるんだから。,
83214,mp3041_06,1062,713,1041,,,,unmatched,evo,我正忍着睡意给你做早饭呢。,ほんっとぐうたらな娘なんだから。,
83215,mp3041_06,1064,725,1052,,,,unmatched,evo,莉西亚！别光喊肚子饿，你也来帮帮忙吧。,若い頃のダンナにそっくりでいやになるわ。,
83216,mp3041_06,1076,749,1054,,,,unmatched,evo,这样才能早点把饭做好啊。,全くうちの旦那ったら……食べたら皿くらい片付けてほしいわ。,
83217,mp3041_06,1087,779,1062,,,,unmatched,evo,我女儿真是个懒散的孩子啊。,夫や娘はご飯を食べたらそれで終わりと思ってるけど……,
83218,mp3041_06,1089,791,1064,,,,unmatched,evo,和我丈夫年轻时一模一样，真让人头疼。,誰かが後片付けをしなきゃお皿はきれいにならないのよ。,
83219,mp3041_06,1093,815,1076,,,,unmatched,evo,我丈夫可真是的……真希望他吃完饭之后能把盘子收拾一下啊。,……いっそのこと片づけずに放っておいてみようかしら。,
83220,mp3041_06,1101,839,1087,,,,unmatched,evo,本以为给丈夫和女儿做好饭就没事了……,なんで働いてるあたしがお茶までいれなきゃいけないのよ。,
83221,mp3041_06,1103,851,1089,,,,unmatched,evo,但他们吃完之后也不管收拾，结果还得让我洗盘子。,飲みたいんなら自分でいれればいいでしょうに。,
83222,mp3041_06,1117,881,1093,,,,unmatched,evo,……干脆我也放着不管算了，看他们怎么办。,うちのダンナは旅館で調理師をしてるのよ。,
83223,mp3041_06,1119,893,1101,,,,unmatched,evo,为什么非要让忙得不可开交的我去倒茶啊。,あの人の東方料理は旅行者の間で評判なの。,
83224,mp3041_06,1121,905,1103,,,,unmatched,evo,要是想喝茶，就不能自己去倒吗？,ガイドブックに載ったこともあるらしいのよ。,
83225,mp3041_06,1129,929,1117,,,,unmatched,evo,我的丈夫在旅馆当厨师。,さて、そろそろお昼の用意をしないとだめね。,
83226,mp3041_06,1131,941,1119,,,,unmatched,evo,他做的东方料理很受旅行者欢迎。,あら、もう調味料がだいぶ減ってきたわね。後で買いに行かなきゃ。,
83227,mp3041_06,1486,1197,1121,,,,unmatched,evo,连旅游指南中都有介绍他的文章。,ふわぁぁ……,
83228,mp3041_06,1488,1173,1129,,,,unmatched,evo,好了，该开始准备午饭了。,お父さんが早いからいつもつられて起きちゃうの。,
83229,mp3041_06,1496,1197,1131,,,,unmatched,evo,啊，调味品都快用完了。一会出去买点吧。,ふわぁぁ……,
83230,mp3041_06,1498,1209,1486,,,,unmatched,evo,呼……,まだ全然、寝たりないわ。,
83231,mp3041_06,1512,1239,1488,,,,unmatched,evo,爸爸起床很早，总是把我也给吵起来。,母さーん。ご飯まだー？,
83232,mp3041_06,1519,1257,1496,,,,unmatched,evo,呼……,母さーん、お腹すいたー。,
