RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
92994,mp4010_18,635,228,19009,,,,unmatched,evo,三天都没看见你了……,さーて、そろそろお店に出勤しなくちゃね。,
92995,mp4010_18,644,252,19024,,,,unmatched,evo,这可是独家新闻！,あら、旦那はまだ帰ってないみたいね。,
92996,mp4010_18,646,264,19026,,,,unmatched,evo,《利贝尔通信》创刊以来最劲爆的独家新闻啊！,じゃあ、今日の食事当番は私ね。,
92997,mp4010_18,663,348,635,,,,unmatched,evo,那～么，差不多该去店里上班了。,旦那ももっと人生を楽しめればいいのにね。,
92998,mp4010_18,665,360,644,,,,unmatched,evo,哎呀，老公还没有回来呢。,あれもいけない、これもいけないじゃ息が詰まっちゃうわ。,
92999,mp4010_18,667,324,646,,,,unmatched,evo,那么今天只好我来做饭了。,ま、真面目なところがいいところでもあるんだけど。,
93000,mp4010_18,675,348,663,,,,unmatched,evo,丈夫要是能够学会享受人生就好了。,旦那ももっと人生を楽しめればいいのにね。,
93001,mp4010_18,677,360,665,,,,unmatched,evo,如果这也不行，那也不行的话，会很没意思的。,あれもいけない、これもいけないじゃ息が詰まっちゃうわ。,
93002,mp4010_18,697,396,667,,,,unmatched,evo,不过那股认真劲也是他的优点呢。,ふーっ、よく働いたわ。,
93003,mp4010_18,699,408,675,,,,unmatched,evo,丈夫要是能够学会享受人生就好了。,でも、王都に戻ってくると自分で百貨店をやっているから買い物する楽しみがないのよね。,
93004,mp4010_18,701,456,677,,,,unmatched,evo,如果这也不行，那也不行的话，会很没意思的。,あーあ、また旅行に出たいなぁ。,
93005,mp4010_18,709,444,697,,,,unmatched,evo,呼～工作得真辛苦啊。,王都に戻ってくると自分で百貨店をやっているから買い物する楽しみがないのよね。,
93006,mp4010_18,711,456,699,,,,unmatched,evo,可是，一回到王都，自己就是经营百货店的店主，所以购物的乐趣也享受不到了。,あーあ、また旅行に出たいなぁ。,
93007,mp4010_18,729,486,701,,,,unmatched,evo,唉呀，还是想出去旅行啊。,さーてと、明日からは仕事に復帰しなきゃね。,
93008,mp4010_18,731,498,709,,,,unmatched,evo,因为呢，一回到王都，自己就是经营百货店的店主，所以购物的乐趣也享受不到了。,武術大会や生誕祭は絶好の儲け時なのよ。,
93009,mp4010_18,742,528,711,,,,unmatched,evo,唉呀，还是想出去旅行啊。,はー、忙しい忙しい……,
93010,mp4010_18,744,540,729,,,,unmatched,evo,嗯，明天开始要回去工作了。,旅行先で買い物しまくっちゃって整理が大変なのよ。,
93011,mp4010_18,746,588,731,,,,unmatched,evo,武术大会和诞生庆典是绝好的赚钱机会哦。,旦那は教会をまわれて満足。私は各地で買い物ができて大満足。,
93012,mp4010_18,748,600,742,,,,unmatched,evo,哈～太忙了太忙了……,夫婦そろって有意義な旅だったわね㈱,
93013,mp4010_18,756,588,744,,,,unmatched,evo,在旅行中买的东西整理起来好费力。,旦那は教会をまわれて満足。私は各地で買い物ができて大満足。,
